pool,pool_label,week_start,variant,next_cumulative_net_return_bps,next_cumulative_alpha_bps
baseline_pool_l,gated,2022-01-04,gated,-58.971626,-10.692852459452332
baseline_pool_l,gated,2022-01-05,gated,-69.681270,-10.310231987546764
baseline_pool_l,gated,2022-01-06,gated,-110.630536,-19.845424388599753
baseline_pool_l,gated,2022-01-07,gated,-171.691717,-28.01291426519748
baseline_pool_l,gated,2022-01-10,gated,-132.945915,-28.57038095060541
baseline_pool_l,gated,2022-01-11,gated,-111.621202,-28.462588240846898
baseline_pool_l,gated,2022-01-12,gated,-136.254248,-41.4077880988566
baseline_pool_l,gated,2022-01-13,gated,-189.780520,-28.905250946240756
baseline_pool_l,gated,2022-01-14,gated,-56.905380,25.227375056751214
baseline_pool_l,gated,2022-01-17,gated,-45.298135,29.63405817198523
baseline_pool_l,gated,2022-01-18,gated,-113.003472,6.461077360803742
baseline_pool_l,gated,2022-01-19,gated,-222.967512,22.023897460158338
baseline_pool_l,gated,2022-01-20,gated,-411.549390,-3.9510177175188232
baseline_pool_l,gated,2022-01-21,gated,-466.204886,-14.504543525986207
baseline_pool_l,gated,2022-01-24,gated,-599.787751,25.89702316942271
baseline_pool_l,gated,2022-01-25,gated,-774.011780,6.4603835867460475
baseline_pool_l,gated,2022-01-26,gated,-952.890588,-11.242341596285769
baseline_pool_l,gated,2022-01-27,gated,-1069.436136,-45.80779952626506
baseline_pool_l,gated,2022-01-28,gated,-987.929976,-50.48664459621807
baseline_pool_l,gated,2022-02-07,gated,-909.290351,-48.06789047369125
baseline_pool_l,gated,2022-02-08,gated,-730.798550,-18.945604208144914
baseline_pool_l,gated,2022-02-09,gated,-656.199065,13.772908580249918
baseline_pool_l,gated,2022-02-10,gated,-753.853232,35.739571664056825
baseline_pool_l,gated,2022-02-11,gated,-829.546914,38.66505549251531
baseline_pool_l,gated,2022-02-14,gated,-765.083142,59.091899266427845
baseline_pool_l,gated,2022-02-15,gated,-652.651477,75.6836805203302
baseline_pool_l,gated,2022-02-16,gated,-618.772915,79.92944395495317
baseline_pool_l,gated,2022-02-17,gated,-572.757437,85.15553211453653
baseline_pool_l,gated,2022-02-18,gated,-400.329382,142.40007924198432
baseline_pool_l,gated,2022-02-21,gated,-389.482190,167.87674445323523
baseline_pool_l,gated,2022-02-22,gated,-313.497765,179.1506331533941
baseline_pool_l,gated,2022-02-23,gated,-331.120653,218.02995135647228
baseline_pool_l,gated,2022-02-24,gated,-368.675095,234.38733482915188
baseline_pool_l,gated,2022-02-25,gated,-365.737170,244.1957525437981
baseline_pool_l,gated,2022-02-28,gated,-285.624996,256.75651332718263
baseline_pool_l,gated,2022-03-01,gated,-270.257570,235.7195891595527
baseline_pool_l,gated,2022-03-02,gated,-216.022944,276.7748645435584
baseline_pool_l,gated,2022-03-03,gated,-283.168161,293.0188836423437
baseline_pool_l,gated,2022-03-04,gated,-351.695758,334.2975474499778
baseline_pool_l,gated,2022-03-07,gated,-551.968550,334.44285813018644
baseline_pool_l,gated,2022-03-08,gated,-707.946351,366.2106606965634
baseline_pool_l,gated,2022-03-09,gated,-596.170188,452.7358118183256
baseline_pool_l,gated,2022-03-10,gated,-549.200305,461.7043871087325
baseline_pool_l,gated,2022-03-11,gated,-544.343355,472.98706701713775
baseline_pool_l,gated,2022-03-14,gated,-835.060368,534.444440755502
baseline_pool_l,gated,2022-03-15,gated,-812.018220,596.7455403442935
baseline_pool_l,gated,2022-03-16,gated,-565.382842,627.2514144233627
baseline_pool_l,gated,2022-03-17,gated,-492.769442,620.9179827546552
baseline_pool_l,gated,2022-03-18,gated,-365.355565,626.5215237698101
baseline_pool_l,gated,2022-03-21,gated,-332.803221,626.8241076791801
baseline_pool_l,gated,2022-03-22,gated,-324.966040,590.0585987092893
baseline_pool_l,gated,2022-03-23,gated,-372.120669,582.8180185912248
baseline_pool_l,gated,2022-03-24,gated,-417.935240,570.0891665007694
baseline_pool_l,gated,2022-03-25,gated,-528.285878,521.9832483256355
baseline_pool_l,gated,2022-03-28,gated,-552.464076,517.4251476660876
baseline_pool_l,gated,2022-03-29,gated,-530.094850,520.7181789815648
baseline_pool_l,gated,2022-03-30,gated,-472.048737,524.1932167303949
baseline_pool_l,gated,2022-03-31,gated,-493.417125,512.6518514651668
baseline_pool_l,gated,2022-04-01,gated,-438.988958,498.577109866918
baseline_pool_l,gated,2022-04-06,gated,-519.910764,493.46782993617876
baseline_pool_l,gated,2022-04-07,gated,-642.623114,495.635551885145
baseline_pool_l,gated,2022-04-08,gated,-784.859693,544.1948077828863
baseline_pool_l,gated,2022-04-11,gated,-792.781499,562.1465056132377
baseline_pool_l,gated,2022-04-12,gated,-834.496070,529.400880974948
baseline_pool_l,gated,2022-04-13,gated,-796.668760,563.1162908584322
baseline_pool_l,gated,2022-04-14,gated,-826.506187,590.4446587571684
baseline_pool_l,gated,2022-04-15,gated,-808.788574,566.495196695977
baseline_pool_l,gated,2022-04-18,gated,-674.950826,555.0914533721966
baseline_pool_l,gated,2022-04-19,gated,-781.870730,506.06814237304127
baseline_pool_l,gated,2022-04-20,gated,-1038.761562,507.8662783141317
baseline_pool_l,gated,2022-04-21,gated,-1257.558565,501.13945738669554
baseline_pool_l,gated,2022-04-22,gated,-1647.190828,494.3435477281539
baseline_pool_l,gated,2022-04-25,gated,-2019.488747,555.950850276196
baseline_pool_l,gated,2022-04-26,gated,-1893.878348,631.5585268539858
baseline_pool_l,gated,2022-04-27,gated,-1687.828869,660.1101742675846
baseline_pool_l,gated,2022-04-28,gated,-1510.827808,668.3699119230823
baseline_pool_l,gated,2022-04-29,gated,-1226.238116,683.7019146586615
baseline_pool_l,gated,2022-05-05,gated,-1160.681842,709.378580538086
baseline_pool_l,gated,2022-05-06,gated,-1015.107475,716.5867456838794
baseline_pool_l,gated,2022-05-09,gated,-879.225112,730.7444306321108
baseline_pool_l,gated,2022-05-10,gated,-742.351446,706.5184887047387
baseline_pool_l,gated,2022-05-11,gated,-711.628118,713.1081569865031
baseline_pool_l,gated,2022-05-12,gated,-667.010489,703.1012698790016
baseline_pool_l,gated,2022-05-13,gated,-651.547241,699.2487246471931
baseline_pool_l,gated,2022-05-16,gated,-674.228535,712.6171177847634
baseline_pool_l,gated,2022-05-17,gated,-636.204607,690.5138324431084
baseline_pool_l,gated,2022-05-18,gated,-633.327193,651.9672253846031
baseline_pool_l,gated,2022-05-19,gated,-491.109787,659.8566477356899
baseline_pool_l,gated,2022-05-20,gated,-395.881717,666.7107203671865
baseline_pool_l,gated,2022-05-23,gated,-559.234279,677.3172558299955
baseline_pool_l,gated,2022-05-24,gated,-700.993890,651.7268099810376
baseline_pool_l,gated,2022-05-25,gated,-631.405702,637.729912748761
baseline_pool_l,gated,2022-05-26,gated,-597.665380,627.8615068289431
baseline_pool_l,gated,2022-05-27,gated,-561.306001,644.2506999827881
baseline_pool_l,gated,2022-05-30,gated,-435.819828,661.4141729779536
baseline_pool_l,gated,2022-05-31,gated,-356.795093,621.7168121480223
baseline_pool_l,gated,2022-06-01,gated,-245.511758,659.7824877959542
baseline_pool_l,gated,2022-06-02,gated,-43.947128,702.4459054487268
baseline_pool_l,gated,2022-06-06,gated,-5.888856,689.0776379664198
baseline_pool_l,gated,2022-06-07,gated,-55.441484,673.1532252109283
baseline_pool_l,gated,2022-06-08,gated,-146.310490,687.2053011413647
baseline_pool_l,gated,2022-06-09,gated,-88.333070,733.2955547079176
baseline_pool_l,gated,2022-06-10,gated,68.936852,783.9907742574638
baseline_pool_l,gated,2022-06-13,gated,102.335606,808.4982934321841
baseline_pool_l,gated,2022-06-14,gated,129.093353,789.9225492050865
baseline_pool_l,gated,2022-06-15,gated,119.007623,772.9830684157624
baseline_pool_l,gated,2022-06-16,gated,193.526981,810.4940829503798
baseline_pool_l,gated,2022-06-17,gated,351.991286,870.7593251850678
baseline_pool_l,gated,2022-06-20,gated,344.340716,862.296064855599
baseline_pool_l,gated,2022-06-21,gated,261.633616,859.4770788450597
baseline_pool_l,gated,2022-06-22,gated,352.231976,913.5982289471032
baseline_pool_l,gated,2022-06-23,gated,513.364084,938.6573819832536
baseline_pool_l,gated,2022-06-24,gated,597.642024,951.2946644487932
baseline_pool_l,gated,2022-06-27,gated,683.770211,960.7147386875026
baseline_pool_l,gated,2022-06-28,gated,621.534332,915.8142258668466
baseline_pool_l,gated,2022-06-29,gated,559.674534,912.7572300474673
baseline_pool_l,gated,2022-06-30,gated,577.179376,922.578716065767
baseline_pool_l,gated,2022-07-01,gated,598.466060,908.4944247210492
baseline_pool_l,gated,2022-07-04,gated,676.015245,966.0605410320072
baseline_pool_l,gated,2022-07-05,gated,594.011391,984.6113707874858
baseline_pool_l,gated,2022-07-06,gated,646.250023,1010.771069043149
baseline_pool_l,gated,2022-07-07,gated,678.436767,1000.1178624893281
baseline_pool_l,gated,2022-07-08,gated,589.978278,973.9245199722553
baseline_pool_l,gated,2022-07-11,gated,506.658215,980.3793605380047
baseline_pool_l,gated,2022-07-12,gated,502.977070,983.5125610500086
baseline_pool_l,gated,2022-07-13,gated,644.492805,1031.3811181007127
baseline_pool_l,gated,2022-07-14,gated,684.161440,1104.204121206205
baseline_pool_l,gated,2022-07-15,gated,764.544255,1122.1069104053943
baseline_pool_l,gated,2022-07-18,gated,915.611525,1136.1620811680098
baseline_pool_l,gated,2022-07-19,gated,1017.199551,1151.7552935233223
baseline_pool_l,gated,2022-07-20,gated,1085.608014,1197.049864854146
baseline_pool_l,gated,2022-07-21,gated,1043.712074,1185.7252097177998
baseline_pool_l,gated,2022-07-22,gated,932.749281,1155.5342266225755
baseline_pool_l,gated,2022-07-25,gated,921.804401,1148.7355661805955
baseline_pool_l,gated,2022-07-26,gated,1086.477518,1195.3037737961895
baseline_pool_l,gated,2022-07-27,gated,1220.835499,1247.1507641197022
baseline_pool_l,gated,2022-07-28,gated,1253.540435,1299.1280529301457
baseline_pool_l,gated,2022-07-29,gated,1287.446200,1338.1537456994404
baseline_pool_l,gated,2022-08-01,gated,1194.772416,1386.8547081524625
baseline_pool_l,gated,2022-08-02,gated,1144.489514,1435.1196934536288
baseline_pool_l,gated,2022-08-03,gated,1070.003855,1392.2962950257104
baseline_pool_l,gated,2022-08-04,gated,1158.448155,1379.6461836394894
baseline_pool_l,gated,2022-08-05,gated,1290.052141,1386.4664559119697
baseline_pool_l,gated,2022-08-08,gated,1410.081301,1407.435827436428
baseline_pool_l,gated,2022-08-09,gated,1494.493797,1462.8015902115692
baseline_pool_l,gated,2022-08-10,gated,1557.101931,1439.5800755671025
baseline_pool_l,gated,2022-08-11,gated,1526.648773,1376.2172649105332
baseline_pool_l,gated,2022-08-12,gated,1531.597147,1383.9206416261845
baseline_pool_l,gated,2022-08-15,gated,1651.059803,1436.113669331382
baseline_pool_l,gated,2022-08-16,gated,1696.261856,1448.9049273376108
baseline_pool_l,gated,2022-08-17,gated,1707.568320,1452.5143736683558
baseline_pool_l,gated,2022-08-18,gated,1630.701208,1414.7509738696383
baseline_pool_l,gated,2022-08-19,gated,1526.364101,1350.3669583019607
baseline_pool_l,gated,2022-08-22,gated,1634.388598,1398.3897448656282
baseline_pool_l,gated,2022-08-23,gated,1487.699297,1388.3954785509952
baseline_pool_l,gated,2022-08-24,gated,1315.535097,1374.60430501191
baseline_pool_l,gated,2022-08-25,gated,1218.923080,1327.3993271206773
baseline_pool_l,gated,2022-08-26,gated,1200.596723,1309.3273624927795
baseline_pool_l,gated,2022-08-29,gated,1220.070182,1267.5811499145461
baseline_pool_l,gated,2022-08-30,gated,1017.998717,1225.3560124438457
baseline_pool_l,gated,2022-08-31,gated,859.881772,1204.699443225109
baseline_pool_l,gated,2022-09-01,gated,914.085831,1219.4420425543863
baseline_pool_l,gated,2022-09-02,gated,1003.921706,1238.1372470177312
baseline_pool_l,gated,2022-09-05,gated,1151.135805,1296.3814062724643
baseline_pool_l,gated,2022-09-06,gated,1310.827738,1353.0966378852306
baseline_pool_l,gated,2022-09-07,gated,1309.210948,1376.155477568819
baseline_pool_l,gated,2022-09-08,gated,1194.481049,1319.9822279641273
baseline_pool_l,gated,2022-09-09,gated,1179.998398,1289.7867203695782
baseline_pool_l,gated,2022-09-13,gated,1127.564566,1294.3387946514647
baseline_pool_l,gated,2022-09-14,gated,949.914092,1238.5536634169434
baseline_pool_l,gated,2022-09-15,gated,693.770891,1226.5433112222104
baseline_pool_l,gated,2022-09-16,gated,569.346221,1254.6588002155975
baseline_pool_l,gated,2022-09-19,gated,621.013449,1265.4793982906212
baseline_pool_l,gated,2022-09-20,gated,680.173773,1284.9324711785016
baseline_pool_l,gated,2022-09-21,gated,743.664828,1294.8290372748427
baseline_pool_l,gated,2022-09-22,gated,653.868559,1310.480373793358
baseline_pool_l,gated,2022-09-23,gated,525.485863,1366.629153533287
baseline_pool_l,gated,2022-09-26,gated,648.956200,1402.9344142544264
baseline_pool_l,gated,2022-09-27,gated,516.760811,1346.654885257437
baseline_pool_l,gated,2022-09-28,gated,398.324367,1368.7257969740826
baseline_pool_l,gated,2022-09-29,gated,277.745915,1367.1248200264604
baseline_pool_l,gated,2022-09-30,gated,104.324649,1350.990083203812
baseline_pool_l,gated,2022-10-10,gated,47.079129,1346.782274463845
baseline_pool_l,gated,2022-10-11,gated,258.718911,1362.4366118337582
baseline_pool_l,gated,2022-10-12,gated,489.339169,1386.0526286460467
baseline_pool_l,gated,2022-10-13,gated,637.063878,1371.6605716723684
baseline_pool_l,gated,2022-10-14,gated,802.429377,1386.1779247965464
baseline_pool_l,gated,2022-10-17,gated,896.738943,1405.2845220909555
baseline_pool_l,gated,2022-10-18,gated,898.570211,1425.3962079481203
baseline_pool_l,gated,2022-10-19,gated,799.298551,1367.0001469241704
baseline_pool_l,gated,2022-10-20,gated,825.290140,1381.6472248262232
baseline_pool_l,gated,2022-10-21,gated,787.123914,1416.0299368885612
baseline_pool_l,gated,2022-10-24,gated,689.964191,1437.4868129168735
baseline_pool_l,gated,2022-10-25,gated,862.538347,1463.12208806258
baseline_pool_l,gated,2022-10-26,gated,919.427184,1451.266380895691
baseline_pool_l,gated,2022-10-27,gated,671.492690,1419.9560410444667
baseline_pool_l,gated,2022-10-28,gated,606.384454,1452.3460019312445
baseline_pool_l,gated,2022-10-31,gated,753.419705,1434.0283289338522
baseline_pool_l,gated,2022-11-01,gated,899.740093,1418.2853883032271
baseline_pool_l,gated,2022-11-02,gated,986.618420,1422.3024355371258
baseline_pool_l,gated,2022-11-03,gated,1139.391355,1451.6143672393832
baseline_pool_l,gated,2022-11-04,gated,1238.548957,1452.5171679079501
baseline_pool_l,gated,2022-11-07,gated,1230.659919,1444.6357361205696
baseline_pool_l,gated,2022-11-08,gated,1232.252464,1431.7238803042915
baseline_pool_l,gated,2022-11-09,gated,1185.792484,1417.7874737496886
baseline_pool_l,gated,2022-11-10,gated,1119.391501,1341.4706750309565
baseline_pool_l,gated,2022-11-11,gated,1023.672324,1313.913616842638
baseline_pool_l,gated,2022-11-14,gated,1121.962301,1326.253785510416
baseline_pool_l,gated,2022-11-15,gated,1174.760332,1297.79374689495
baseline_pool_l,gated,2022-11-16,gated,1156.998808,1287.5651780311796
baseline_pool_l,gated,2022-11-17,gated,1176.476422,1301.9612010102219
baseline_pool_l,gated,2022-11-18,gated,1116.026963,1266.2700519955033
baseline_pool_l,gated,2022-11-21,gated,1100.879135,1262.1942701493924
baseline_pool_l,gated,2022-11-22,gated,974.588445,1216.1108122071987
baseline_pool_l,gated,2022-11-23,gated,990.949297,1223.9035423942105
baseline_pool_l,gated,2022-11-24,gated,945.954769,1231.8119125678086
baseline_pool_l,gated,2022-11-25,gated,905.417721,1240.9472730530856
baseline_pool_l,gated,2022-11-28,gated,980.773570,1217.1518189464591
baseline_pool_l,gated,2022-11-29,gated,1023.470402,1217.3782289353771
baseline_pool_l,gated,2022-11-30,gated,1061.224902,1202.930388388854
baseline_pool_l,gated,2022-12-01,gated,1076.412774,1175.668230395954
baseline_pool_l,gated,2022-12-02,gated,1109.632847,1148.846025483417
baseline_pool_l,gated,2022-12-05,gated,1121.217253,1165.0531916938762
baseline_pool_l,gated,2022-12-06,gated,1130.871706,1177.5101878150006
baseline_pool_l,gated,2022-12-07,gated,1168.472422,1214.7637033190488
baseline_pool_l,gated,2022-12-08,gated,1161.033734,1217.6778822424474
baseline_pool_l,gated,2022-12-09,gated,1144.368792,1225.7467581971578
baseline_pool_l,gated,2022-12-12,gated,1147.581567,1249.3397973288625
baseline_pool_l,gated,2022-12-13,gated,1115.097295,1247.4183090157035
baseline_pool_l,gated,2022-12-14,gated,1117.718546,1254.0475644504204
baseline_pool_l,gated,2022-12-15,gated,1070.838312,1254.0208320124536
baseline_pool_l,gated,2022-12-16,gated,933.471020,1260.0805740913302
baseline_pool_l,gated,2022-12-19,gated,760.510565,1203.3122743096549
baseline_pool_l,gated,2022-12-20,gated,668.124581,1154.9130939577683
baseline_pool_l,gated,2022-12-21,gated,608.083240,1192.6944566469979
baseline_pool_l,gated,2022-12-22,gated,520.108001,1200.921259185181
baseline_pool_l,gated,2022-12-23,gated,581.422460,1179.2521136939117
baseline_pool_l,gated,2022-12-26,gated,696.102062,1196.6889656361686
baseline_pool_l,gated,2022-12-27,gated,677.538434,1222.1865730357163
baseline_pool_l,gated,2022-12-28,gated,649.409382,1231.7481330709275
baseline_pool_l,gated,2022-12-29,gated,657.587960,1221.6775106178798
baseline_pool_l,gated,2022-12-30,gated,778.365574,1205.5613872050574
baseline_pool_l,gated,2023-01-03,gated,888.287335,1199.061838027726
baseline_pool_l,gated,2023-01-04,gated,917.818811,1176.639077674297
baseline_pool_l,gated,2023-01-05,gated,971.084912,1192.8423921924725
baseline_pool_l,gated,2023-01-06,gated,1015.893208,1217.4535018017866
baseline_pool_l,gated,2023-01-09,gated,1042.784861,1245.3977603738474
baseline_pool_l,gated,2023-01-10,gated,1042.892512,1277.427315921569
baseline_pool_l,gated,2023-01-11,gated,1000.893550,1269.1548525852404
baseline_pool_l,gated,2023-01-12,gated,979.535222,1235.5084324486486
baseline_pool_l,gated,2023-01-13,gated,1032.066844,1214.2518964646883
baseline_pool_l,gated,2023-01-16,gated,1043.617406,1202.5156526109367
baseline_pool_l,gated,2023-01-17,gated,1029.927966,1177.7912315645392
baseline_pool_l,gated,2023-01-18,gated,1048.931542,1143.9237418870391
baseline_pool_l,gated,2023-01-19,gated,1131.169896,1144.1217303302037
baseline_pool_l,gated,2023-01-20,gated,1201.306651,1132.6722538195131
baseline_pool_l,gated,2023-01-30,gated,1236.499719,1148.3801318813664
baseline_pool_l,gated,2023-01-31,gated,1346.809628,1146.6549349054292
baseline_pool_l,gated,2023-02-01,gated,1439.811656,1156.5230473873128
baseline_pool_l,gated,2023-02-02,gated,1483.695113,1187.597851027974
baseline_pool_l,gated,2023-02-03,gated,1519.957582,1225.2073962256693
baseline_pool_l,gated,2023-02-06,gated,1579.823917,1243.6896944974887
baseline_pool_l,gated,2023-02-07,gated,1565.127091,1228.9866768267148
baseline_pool_l,gated,2023-02-08,gated,1612.481200,1236.3464658220496
baseline_pool_l,gated,2023-02-09,gated,1664.045984,1218.6168783469514
baseline_pool_l,gated,2023-02-10,gated,1713.579267,1228.828638979996
baseline_pool_l,gated,2023-02-13,gated,1764.355325,1238.9608891325747
baseline_pool_l,gated,2023-02-14,gated,1782.047324,1245.8540130580282
baseline_pool_l,gated,2023-02-15,gated,1674.139697,1239.2102704254035
baseline_pool_l,gated,2023-02-16,gated,1506.478297,1204.9360499871982
baseline_pool_l,gated,2023-02-17,gated,1514.406749,1202.5270183072157
baseline_pool_l,gated,2023-02-20,gated,1607.520041,1201.4013094943691
baseline_pool_l,gated,2023-02-21,gated,1599.460266,1179.0491302889272
baseline_pool_l,gated,2023-02-22,gated,1604.299156,1169.389809844328
baseline_pool_l,gated,2023-02-23,gated,1553.575201,1150.2022874923123
baseline_pool_l,gated,2023-02-24,gated,1508.802110,1158.8370095294167
baseline_pool_l,gated,2023-02-27,gated,1523.295212,1156.149756604874
baseline_pool_l,gated,2023-02-28,gated,1633.143716,1204.5508183022391
baseline_pool_l,gated,2023-03-01,gated,1714.696077,1255.9764792831793
baseline_pool_l,gated,2023-03-02,gated,1681.388950,1244.8478409899546
baseline_pool_l,gated,2023-03-03,gated,1676.228433,1246.1182604777077
baseline_pool_l,gated,2023-03-06,gated,1581.049177,1248.3345852927223
baseline_pool_l,gated,2023-03-07,gated,1516.386766,1245.2582932918783
baseline_pool_l,gated,2023-03-08,gated,1568.245942,1248.8382726901568
baseline_pool_l,gated,2023-03-09,gated,1535.144991,1271.8956311558027
baseline_pool_l,gated,2023-03-10,gated,1526.061312,1286.5508742692548
baseline_pool_l,gated,2023-03-13,gated,1507.582199,1318.9548533532914
baseline_pool_l,gated,2023-03-14,gated,1466.852002,1275.3171170964486
baseline_pool_l,gated,2023-03-15,gated,1375.160258,1259.4378188237115
baseline_pool_l,gated,2023-03-16,gated,1380.679202,1284.478621681978
baseline_pool_l,gated,2023-03-17,gated,1410.331771,1333.59970157509
baseline_pool_l,gated,2023-03-20,gated,1464.713754,1308.8981754393476
baseline_pool_l,gated,2023-03-21,gated,1572.223882,1311.1088355035881
baseline_pool_l,gated,2023-03-22,gated,1592.078549,1328.8479726317833
baseline_pool_l,gated,2023-03-23,gated,1661.057966,1380.1476716512268
baseline_pool_l,gated,2023-03-24,gated,1668.668627,1393.5527382711552
baseline_pool_l,gated,2023-03-27,gated,1619.298045,1379.260037550638
baseline_pool_l,gated,2023-03-28,gated,1567.622015,1377.4185270220005
baseline_pool_l,gated,2023-03-29,gated,1546.634152,1385.2794394477967
baseline_pool_l,gated,2023-03-30,gated,1594.653264,1383.3239975925358
baseline_pool_l,gated,2023-03-31,gated,1770.081078,1471.6737053346405
baseline_pool_l,gated,2023-04-03,gated,1853.519036,1568.1467743130468
baseline_pool_l,gated,2023-04-04,gated,1881.591945,1630.8034576524283
baseline_pool_l,gated,2023-04-06,gated,2017.224818,1693.78214772766
baseline_pool_l,gated,2023-04-07,gated,2043.217205,1735.0411887650826
baseline_pool_l,gated,2023-04-10,gated,1959.557683,1701.7620284876803
baseline_pool_l,gated,2023-04-11,gated,2055.332197,1737.1949989420568
baseline_pool_l,gated,2023-04-12,gated,2086.059245,1767.405606551265
baseline_pool_l,gated,2023-04-13,gated,2073.171964,1738.7339076060484
baseline_pool_l,gated,2023-04-14,gated,2013.698474,1666.6275199476324
baseline_pool_l,gated,2023-04-17,gated,1990.059167,1657.1969815359703
baseline_pool_l,gated,2023-04-18,gated,2010.416536,1703.3004806760855
baseline_pool_l,gated,2023-04-19,gated,2070.118755,1805.573495584604
baseline_pool_l,gated,2023-04-20,gated,1965.480401,1832.639001273993
baseline_pool_l,gated,2023-04-21,gated,1821.298012,1836.053272034813
baseline_pool_l,gated,2023-04-24,gated,1735.610285,1854.2609114078234
baseline_pool_l,gated,2023-04-25,gated,1687.713428,1847.1277005681914
baseline_pool_l,gated,2023-04-26,gated,1698.033380,1814.0685354627872
baseline_pool_l,gated,2023-04-27,gated,1807.081342,1812.6790053570821
baseline_pool_l,gated,2023-04-28,gated,1935.488323,1851.7496393855636
baseline_pool_l,gated,2023-05-04,gated,1941.361935,1884.69455958116
baseline_pool_l,gated,2023-05-05,gated,1989.845154,1916.7717684568752
baseline_pool_l,gated,2023-05-08,gated,1938.505709,1926.481077299488
baseline_pool_l,gated,2023-05-09,gated,1873.631084,1884.4656707919028
baseline_pool_l,gated,2023-05-10,gated,1872.923021,1832.8439401144776
baseline_pool_l,gated,2023-05-11,gated,1801.429268,1793.6144348952944
baseline_pool_l,gated,2023-05-12,gated,1768.630284,1767.902241279939
baseline_pool_l,gated,2023-05-15,gated,1776.230281,1766.5758775832626
baseline_pool_l,gated,2023-05-16,gated,1812.049201,1768.6487167650573
baseline_pool_l,gated,2023-05-17,gated,1926.541719,1801.0986570699556
baseline_pool_l,gated,2023-05-18,gated,1987.847796,1849.975661345705
baseline_pool_l,gated,2023-05-19,gated,1996.918670,1811.804027379657
baseline_pool_l,gated,2023-05-22,gated,1942.009162,1790.012016241421
baseline_pool_l,gated,2023-05-23,gated,1912.720239,1804.7449647990813
baseline_pool_l,gated,2023-05-24,gated,1942.777840,1830.2738436014924
baseline_pool_l,gated,2023-05-25,gated,1966.753139,1840.1034224336438
baseline_pool_l,gated,2023-05-26,gated,2024.589484,1867.5006039101595
baseline_pool_l,gated,2023-05-29,gated,2052.410464,1904.8519416527865
baseline_pool_l,gated,2023-05-30,gated,2116.468354,1943.1006001324258
baseline_pool_l,gated,2023-05-31,gated,2198.391076,2012.7333696769606
baseline_pool_l,gated,2023-06-01,gated,2265.866322,2007.3729211543557
baseline_pool_l,gated,2023-06-02,gated,2309.504429,2011.368357259568
baseline_pool_l,gated,2023-06-05,gated,2249.135763,2033.090875987862
baseline_pool_l,gated,2023-06-06,gated,2258.753587,2095.9768392667565
baseline_pool_l,gated,2023-06-07,gated,2295.923035,2132.1839858462176
baseline_pool_l,gated,2023-06-08,gated,2339.918661,2163.1940934501354
baseline_pool_l,gated,2023-06-09,gated,2459.413455,2223.175892551418
baseline_pool_l,gated,2023-06-12,gated,2543.434068,2233.106058918935
baseline_pool_l,gated,2023-06-13,gated,2556.980620,2230.3536067324026
baseline_pool_l,gated,2023-06-14,gated,2557.858529,2201.103608331233
baseline_pool_l,gated,2023-06-15,gated,2614.991007,2208.5068611935694
baseline_pool_l,gated,2023-06-16,gated,2702.450676,2269.9062740511845
baseline_pool_l,gated,2023-06-19,gated,2749.487275,2350.434658485788
baseline_pool_l,gated,2023-06-20,gated,2644.104802,2327.4707967708373
baseline_pool_l,gated,2023-06-21,gated,2434.563422,2279.220048830462
baseline_pool_l,gated,2023-06-26,gated,2385.880786,2207.0032286132473
baseline_pool_l,gated,2023-06-27,gated,2412.734957,2184.016146228728
baseline_pool_l,gated,2023-06-28,gated,2468.991428,2181.7829116620983
baseline_pool_l,gated,2023-06-29,gated,2566.425311,2191.8349066799797
baseline_pool_l,gated,2023-06-30,gated,2614.848711,2178.676238412458
baseline_pool_l,gated,2023-07-03,gated,2638.288869,2183.239706429636
baseline_pool_l,gated,2023-07-04,gated,2614.180193,2171.9604561880424
baseline_pool_l,gated,2023-07-05,gated,2581.285475,2170.1923337606618
baseline_pool_l,gated,2023-07-06,gated,2532.278983,2148.83404218534
baseline_pool_l,gated,2023-07-07,gated,2490.936476,2116.0769218818878
baseline_pool_l,gated,2023-07-10,gated,2518.243502,2114.029205401211
baseline_pool_l,gated,2023-07-11,gated,2490.693324,2116.2593044933537
baseline_pool_l,gated,2023-07-12,gated,2471.160045,2097.8382962954115
baseline_pool_l,gated,2023-07-13,gated,2492.018140,2088.3103602622004
baseline_pool_l,gated,2023-07-14,gated,2507.027994,2106.2000262874762
baseline_pool_l,gated,2023-07-17,gated,2494.023934,2068.9567404102686
baseline_pool_l,gated,2023-07-18,gated,2464.923667,2036.1047392320893
baseline_pool_l,gated,2023-07-19,gated,2376.526693,2021.1207789069176
baseline_pool_l,gated,2023-07-20,gated,2294.018236,2007.6961566309012
baseline_pool_l,gated,2023-07-21,gated,2256.838878,1977.7543012555948
baseline_pool_l,gated,2023-07-24,gated,2355.301036,1984.314665509375
baseline_pool_l,gated,2023-07-25,gated,2395.196620,2021.2078324262861
baseline_pool_l,gated,2023-07-26,gated,2326.878126,1998.1212939407524
baseline_pool_l,gated,2023-07-27,gated,2313.299195,1989.7706082030013
baseline_pool_l,gated,2023-07-28,gated,2411.867809,1992.3189295603304
baseline_pool_l,gated,2023-07-31,gated,2392.579067,1974.0709985328413
baseline_pool_l,gated,2023-08-01,gated,2396.661397,1976.1931352797726
baseline_pool_l,gated,2023-08-02,gated,2412.232061,1991.2035467588119
