variant,scope,bucket_count,bucket,groups,mean_excess_bps,mean_within_group_outcome_rank_pct,x
auction_multiden,top1000,50,41,9690,-0.22581662435099784,0.503910515995872,810.0
auction_multiden,top1000,50,42,9690,0.43498883778781183,0.504435193498452,830.0
auction_multiden,top1000,50,43,9690,-0.2042988187757876,0.5040792776057791,850.0
auction_multiden,top1000,50,44,9690,-0.07318216797855494,0.5040366615067079,870.0
auction_multiden,top1000,50,45,9690,-0.007474218431100286,0.5040346800825594,890.0
auction_multiden,top1000,50,46,9690,-0.042683213486678744,0.5041915196078431,910.0
auction_multiden,top1000,50,47,9690,0.8389551303080625,0.5052701960784314,930.0
auction_multiden,top1000,50,48,9690,0.7540106244568157,0.5050912280701754,950.0
auction_multiden,top1000,50,49,9690,0.017595790427725428,0.5042818704850361,970.0
auction_multiden,top1000,50,50,9690,-0.10423509064285752,0.5039623219814242,990.0
