halfyear,days,groups,entry_to_same_day_close_all_a_raw_bps_mean_bps,entry_to_same_day_close_all_a_raw_bps_day_std_bps,entry_to_same_day_close_all_a_raw_bps_day_t_stat,entry_to_same_day_close_all_a_raw_bps_positive_day_pct,entry_to_same_day_close_top100_raw_bps_mean_bps,entry_to_same_day_close_top100_raw_bps_day_std_bps,entry_to_same_day_close_top100_raw_bps_day_t_stat,entry_to_same_day_close_top100_raw_bps_positive_day_pct,entry_to_same_day_close_top100_excess_bps_mean_bps,entry_to_same_day_close_top100_excess_bps_day_std_bps,entry_to_same_day_close_top100_excess_bps_day_t_stat,entry_to_same_day_close_top100_excess_bps_positive_day_pct,same_day_close_to_next_close_all_a_raw_bps_mean_bps,same_day_close_to_next_close_all_a_raw_bps_day_std_bps,same_day_close_to_next_close_all_a_raw_bps_day_t_stat,same_day_close_to_next_close_all_a_raw_bps_positive_day_pct,same_day_close_to_next_close_top100_raw_bps_mean_bps,same_day_close_to_next_close_top100_raw_bps_day_std_bps,same_day_close_to_next_close_top100_raw_bps_day_t_stat,same_day_close_to_next_close_top100_raw_bps_positive_day_pct,same_day_close_to_next_close_top100_excess_bps_mean_bps,same_day_close_to_next_close_top100_excess_bps_day_std_bps,same_day_close_to_next_close_top100_excess_bps_day_t_stat,same_day_close_to_next_close_top100_excess_bps_positive_day_pct,entry_to_next_close_all_a_raw_bps_mean_bps,entry_to_next_close_all_a_raw_bps_day_std_bps,entry_to_next_close_all_a_raw_bps_day_t_stat,entry_to_next_close_all_a_raw_bps_positive_day_pct,entry_to_next_close_top100_raw_bps_mean_bps,entry_to_next_close_top100_raw_bps_day_std_bps,entry_to_next_close_top100_raw_bps_day_t_stat,entry_to_next_close_top100_raw_bps_positive_day_pct,entry_to_next_close_top100_excess_bps_mean_bps,entry_to_next_close_top100_excess_bps_day_std_bps,entry_to_next_close_top100_excess_bps_day_t_stat,entry_to_next_close_top100_excess_bps_positive_day_pct
2022H1,117,1170,-5.314149379730225,148.25071716308594,-0.38773042938499963,56.41025641025641,52.30198669433594,153.9522247314453,3.674727568841931,64.95726495726495,57.61614227294922,68.23342895507812,9.133556312829255,80.34188034188034,-11.240488052368164,174.0601348876953,-0.6985199004965059,53.84615384615385,-42.40746307373047,194.34060668945312,-2.3603242551209798,45.2991452991453,-31.166973114013672,82.20667266845703,-4.10091234747306,34.18803418803419,-16.66006851196289,221.2899932861328,-0.8143440701580447,52.13675213675214,9.826948165893555,252.25753784179688,0.42137371747055863,53.84615384615385,26.487018585205078,105.179443359375,2.723924958895848,59.82905982905983
2022H2,125,1250,-7.533649444580078,105.36437225341797,-0.7994045765402509,49.6,32.88457107543945,118.16693115234375,3.1113669289086694,64.0,40.41822814941406,51.9508171081543,8.698410410372496,79.2,-0.6007546186447144,124.90996551513672,-0.053771857175149006,50.4,-20.38728141784668,140.3318634033203,-1.6242692864308128,46.400000000000006,-19.78652572631836,70.87920379638672,-3.121085889289555,41.6,-8.062434196472168,175.17135620117188,-0.5145861549055604,48.8,12.477537155151367,202.22677612304688,0.6898349913297681,55.2,20.53997039794922,84.38854217529297,2.7212681296380277,64.0
2023H1,118,1180,3.945385456085205,74.35040283203125,0.5764307190029592,60.16949152542372,44.392494201660156,108.89695739746094,4.428277258559625,66.10169491525424,40.44710922241211,69.95028686523438,6.281147493121013,71.1864406779661,3.3164336681365967,86.41481018066406,0.41689255435817413,59.32203389830508,-12.57400131225586,128.43630981445312,-1.0634735329006497,43.22033898305085,-15.890435218811035,81.52543640136719,-2.117306172294057,41.52542372881356,7.225539207458496,112.46953582763672,0.6978729463369537,58.47457627118644,31.559473037719727,154.19549560546875,2.2233050756804493,55.932203389830505,24.33393096923828,112.78952026367188,2.343605593754734,58.47457627118644
2023H2,124,1240,-4.126286029815674,87.49909210205078,-0.5251297529088904,45.96774193548387,33.40943908691406,103.33704376220703,3.600178165698431,63.70967741935484,37.535728454589844,67.716552734375,6.172496466029948,74.19354838709677,-2.985304355621338,96.19214630126953,-0.34558894551270364,44.354838709677416,-39.43281173706055,127.83302307128906,-3.434990406091742,36.29032258064516,-36.447505950927734,80.74667358398438,-5.026364944595334,34.67741935483871,-7.221210956573486,125.08749389648438,-0.6428460554779338,40.32258064516129,-7.1680216789245605,166.49453735351562,-0.4794133944607339,43.54838709677419,0.05319146066904068,107.61770629882812,0.005503880900371584,47.58064516129033
2024H1,117,1170,-11.092429161071777,193.05079650878906,-0.621509822797475,49.572649572649574,39.14537811279297,250.53900146484375,1.690044270447522,57.26495726495726,50.2378044128418,103.14060974121094,5.26858373918041,71.7948717948718,-18.723520278930664,224.63877868652344,-0.9015622255997109,47.008547008547005,-62.20563507080078,294.013916015625,-2.2885203181197777,38.46153846153847,-43.48210525512695,129.28182983398438,-3.638027716589537,32.47863247863248,-29.149263381958008,308.9883728027344,-1.0204186275263403,45.2991452991453,-22.541765213012695,419.7996826171875,-0.5808162346023183,44.44444444444444,6.607500076293945,187.00584411621094,0.3821861360584855,47.863247863247864
2024H2,125,1250,4.685027599334717,160.8784942626953,0.3255885827557833,52.800000000000004,45.406131744384766,199.73533630371094,2.5416433329896737,56.8,40.72109603881836,93.3404769897461,4.877580541563877,72.0,17.536699295043945,225.25289916992188,0.8704272368789798,55.2,-33.78689193725586,293.2214660644531,-1.2882717649248951,45.6,-51.323585510253906,122.05181884765625,-4.701405809986205,31.2,23.073322296142578,305.2344970703125,0.8451455785001176,53.6,12.478618621826172,393.6619873046875,0.35440352896076804,48.0,-10.594715118408203,161.47055053710938,-0.7335858807752345,53.6
2025H1,117,1170,10.582451820373535,130.7646484375,0.8753643996539503,60.68376068376068,41.49325942993164,159.48849487304688,2.814110345323058,58.97435897435898,30.910802841186523,75.5258560180664,4.426979996744271,66.66666666666666,13.156557083129883,165.34898376464844,0.8606640347904395,59.82905982905983,-22.124818801879883,220.00973510742188,-1.0877541661269416,48.717948717948715,-35.281375885009766,102.3303451538086,-3.7293573953391537,33.33333333333333,23.920055389404297,223.69967651367188,1.156617491306451,62.39316239316239,19.790735244750977,283.8046875,0.7542846948651828,56.41025641025641,-4.129323482513428,121.35904693603516,-0.3680439470745098,48.717948717948715
2025H2,126,1260,9.371478080749512,90.89836883544922,1.1572768786193544,61.904761904761905,35.49583435058594,121.83442687988281,3.2703379709377716,69.04761904761905,26.124357223510742,65.68743133544922,4.464251023040936,62.698412698412696,13.798263549804688,98.44465637207031,1.5733218024750342,60.317460317460316,-11.039265632629395,134.2535858154297,-0.9229954540433655,47.61904761904761,-24.8375301361084,81.35401916503906,-3.4270044328526845,42.06349206349206,23.093814849853516,128.64572143554688,2.0150489722668987,59.523809523809526,24.014305114746094,173.15513610839844,1.556753743612602,60.317460317460316,0.9204914569854736,97.55448913574219,0.10591507443700383,46.03174603174603
