scope,condition,month,groups,candidate_rows_mean,selected_rows_mean,candidate_condition_count_mean,selected_condition_count_mean,candidate_condition_share_pct,selected_condition_share_pct,selection_enrichment_x,selected_condition_next_bps,selected_condition_contribution_bps,pool_next_bps,original_top_next_bps,original_excess_bps,reselected_top_next_bps,reselected_excess_vs_original_pool_bps,reselected_excess_vs_filtered_pool_bps,reselected_excess_delta_vs_original_bps
published_top100,entry_within_200bps,2022-07,210,3118.3714285714286,100.0,3.0761904761904764,0.6476190476190476,0.09864734033943237,0.6476190476190476,6.564992481203007,40.8287146103394,0.264414532714579,28.85734178969932,69.60760987608789,40.75026808638857,70.12384060851733,41.26649881881801,41.245625712616174,0.5162307324294346
published_top100,entry_within_200bps,2022-08,230,3165.769565217391,100.0,2.4521739130434783,0.43478260869565216,0.07745901470485231,0.43478260869565216,5.613066604995375,25.86602936608804,0.112460997243861,-24.76861719804744,-32.029271642727274,-7.2606544446798145,-31.943637559114734,-7.175020361067282,-7.105567361605739,0.08563408361253266
published_top100,entry_within_200bps,2022-09,210,3180.7809523809524,100.0,1.3238095238095238,0.3047619047619048,0.04161900940769263,0.3047619047619048,7.322661185337444,-109.18363443057284,-0.3327501239788887,-85.0767528305485,-74.3224464730514,10.754306357497102,-74.25307969646946,10.82367313407904,10.794534286150032,0.0693667765819388
published_top100,entry_within_200bps,2022-10,160,3217.7625,100.0,3.0625,0.73125,0.09517483033629735,0.7312500000000001,7.683228826530613,68.34079591982385,0.49974207016371197,71.61149334929883,81.66342755990662,10.051934210607781,81.38846574919079,9.776972399891951,9.747762408406555,-0.2749618107158298
published_top100,entry_within_200bps,2022-11,220,3247.7045454545455,100.0,2.140909090909091,0.4772727272727273,0.06592068523922491,0.4772727272727273,7.240105674580197,110.48168142246446,0.5272989340617623,49.81223380312758,47.717964422209874,-2.094269380917706,47.64924935907591,-2.16298444405167,-2.1896687134637927,-0.06871506313396392
published_top100,entry_within_200bps,2022-12,220,3225.940909090909,100.0,1.6272727272727272,0.4727272727272727,0.05044335197482905,0.4727272727272728,9.37144845099035,49.53554792761601,0.23416804474873026,-25.20732295660042,-18.818742739896255,6.388580216704171,-19.10404060884014,6.1032823477602784,6.067635939458998,-0.28529786894389275
published_top100,daily_closes_up_limit,2022-07,210,3118.3714285714286,100.0,33.01428571428571,6.414285714285715,1.0587028027450227,6.414285714285714,6.058627310378933,836.5403270756032,53.6580866938494,28.85734178969932,69.60760987608789,40.75026808638857,19.96402705244477,-8.893314737254544,1.144938390125866,-49.643582823643115
published_top100,daily_closes_up_limit,2022-08,230,3165.769565217391,100.0,27.66521739130435,4.6521739130434785,0.8738860116435732,4.6521739130434785,5.323547752290756,748.580975244522,34.825288848332114,-24.76861719804744,-32.029271642727274,-7.2606544446798145,-66.36569309663389,-41.59707589858643,-33.77874024571926,-34.33642145390662
published_top100,daily_closes_up_limit,2022-09,210,3180.7809523809524,100.0,18.776190476190475,4.104761904761904,0.5903012737213382,4.104761904761904,6.953672789633226,673.3633173821905,27.63996093254515,-85.0767528305485,-74.3224464730514,10.754306357497102,-102.59524976835523,-17.51849693780673,-12.458083361159352,-28.27280329530383
published_top100,daily_closes_up_limit,2022-10,160,3217.7625,100.0,29.81875,5.14375,0.9266920725193359,5.14375,5.550657173548522,851.4679828767275,43.79738436922168,71.61149334929883,81.66342755990662,10.051934210607781,45.71012036855306,-25.90137298074576,-18.010599666456354,-35.95330719135354
