Exit code: 0
Wall time: 0 seconds
Output:
policy,pool,threshold,threshold_label_bps,rows,selected_notional,target_notional_denominator,raw_gross_bps_vs_target,raw_net_bps_vs_target,winsor_gross_bps_vs_target,winsor_net_bps_vs_target,trim_gross_bps_vs_target,trim_net_bps_vs_target,winsor_removed_bps,non_tail_background_bps,tail_occurrence_at_threshold_bps,tail_severity_above_threshold_bps,tail_total_contribution_bps,tail_row_share,tail_notional_share,tail_mean_label_bps,non_tail_mean_label_bps
capacity_only,pool_L,p95,893.2458252336817,1542554,484500000000.0,484500000000.0,27.025524282828947,19.025524282828947,-1.0679061927746807,-9.06790619277468,-51.788604984732814,-59.334345273830145,28.093430475603625,-51.788604984732814,50.720698791958135,28.09343047560362,78.81412926756175,0.04999824965608984,0.056782463862833185,1386.5575979080295,-46.35497273931199
capacity_only,pool_L,p99,1703.2662127612093,1542554,484500000000.0,484500000000.0,27.025524282828947,19.025524282828947,21.351867662326537,13.351867662326539,2.5290057341927525,-5.382585951066502,5.673656620502408,2.5290057341927525,18.822861928133786,5.673656620502405,24.496518548636192,0.01000029820674025,0.011051039342593166,2208.682128594741,3.2329987247677194
realistic_no_refill,pool_L,p95,887.0970298856957,1502408,394342192205.80817,484500000000.0,21.853712248264998,15.342386061172189,0.24089346955335283,-6.270432717539454,-39.57320895299506,-45.72548442900452,21.612818778711645,-39.57320895299506,39.81410242254842,21.612818778711645,61.42692120126007,0.05000039935889585,0.055142485688258906,1373.857815640762,-45.91214845308147
realistic_no_refill,pool_L,p99,1687.9683411852577,1502408,394342192205.80817,484500000000.0,21.853712248264998,15.342386061172189,17.60177966096967,11.090453473876861,3.205069609955096,-3.2380244441065638,4.251932587295329,3.205069609955096,14.396710051014567,4.251932587295333,18.6486426383099,0.010000612350306973,0.010478991693950316,2185.5884699454227,3.252217874391756
visible_pretrade_refill,pool_L,p95,853.4744214315682,1946830,484485452507.3117,484500000000.0,25.747355300861972,17.747595507139593,-0.5858883035256001,-8.585648097247981,-48.11846789027573,-55.672683415599096,26.333243604387572,-48.11846789027573,47.532579586750145,26.333243604387576,73.86582319113772,0.04999974317223384,0.05569470582712318,1329.6966171151316,-45.82668972188164
visible_pretrade_refill,pool_L,p99,1639.4948191169658,1946830,484485452507.3117,484500000000.0,25.747355300861972,17.747595507139593,20.48185034248447,12.48209054876209,2.9267291606407193,-4.987369508802909,5.265504958377504,2.9267291606407193,17.55512118184375,5.265504958377511,22.820626140221258,0.010000359558872629,0.010707962049807226,2134.54497002198,1.619096701766281
