variant,scope,bucket_count,bucket,groups,mean_excess_bps,mean_within_group_outcome_rank_pct,x
ds350_w0931_0940_h1m_max30,top1000,50,32,9690,1.6135215105779155,0.5034253121775026,630.0
ds350_w0931_0940_h1m_max30,top1000,50,33,9690,1.6526894269220846,0.5034263931888545,650.0
ds350_w0931_0940_h1m_max30,top1000,50,34,9690,1.350307380353457,0.5039054901960783,670.0
ds350_w0931_0940_h1m_max30,top1000,50,35,9690,1.917585985874613,0.5040721671826626,690.0
ds350_w0931_0940_h1m_max30,top1000,50,36,9690,1.443128890125129,0.5046090995872033,710.0
ds350_w0931_0940_h1m_max30,top1000,50,37,9690,0.5778349034926471,0.5039601083591332,730.0
ds350_w0931_0940_h1m_max30,top1000,50,38,9690,1.419643317853457,0.503856310629515,750.0
ds350_w0931_0940_h1m_max30,top1000,50,39,9690,0.7875872254740712,0.5041149793601651,770.0
ds350_w0931_0940_h1m_max30,top1000,50,40,9690,0.7696753660345718,0.5039662796697626,790.0
ds350_w0931_0940_h1m_max30,top1000,50,41,9690,0.10608170925648219,0.503450758513932,810.0
ds350_w0931_0940_h1m_max30,top1000,50,42,9690,0.660792275380547,0.5038851264189886,830.0
ds350_w0931_0940_h1m_max30,top1000,50,43,9690,1.1047128966718267,0.5038111300309597,850.0
ds350_w0931_0940_h1m_max30,top1000,50,44,9690,-0.07064565495194788,0.5038028095975232,870.0
ds350_w0931_0940_h1m_max30,top1000,50,45,9690,0.40942153536990455,0.5034102425180599,890.0
ds350_w0931_0940_h1m_max30,top1000,50,46,9690,1.506291823884159,0.5050889267285862,910.0
ds350_w0931_0940_h1m_max30,top1000,50,47,9690,1.305657814112487,0.5048854102167182,930.0
ds350_w0931_0940_h1m_max30,top1000,50,48,9690,-0.18968983306727297,0.5035818962848296,950.0
ds350_w0931_0940_h1m_max30,top1000,50,49,9690,1.8932346088106295,0.504968052115583,970.0
ds350_w0931_0940_h1m_max30,top1000,50,50,9690,-0.5391009477392931,0.5040699303405574,990.0
