variant,scope,bucket_count,bucket,groups,mean_excess_bps,mean_within_group_outcome_rank_pct,x
v6_w0931_0940_multiden,top1000,50,5,9690,12.766688046801962,0.4920693008255934,90.0
v6_w0931_0940_multiden,top1000,50,6,9690,10.782117981768575,0.4934761584107327,110.0
v6_w0931_0940_multiden,top1000,50,7,9690,8.450340615575916,0.4938133591331269,130.0
v6_w0931_0940_multiden,top1000,50,8,9690,9.845272058565202,0.49656091331269353,150.0
v6_w0931_0940_multiden,top1000,50,9,9690,7.84815636327637,0.49706871259029933,170.0
v6_w0931_0940_multiden,top1000,50,10,9690,7.645124376224874,0.498304419504644,190.0
v6_w0931_0940_multiden,top1000,50,11,9690,6.933523675249707,0.498701346749226,210.0
v6_w0931_0940_multiden,top1000,50,12,9690,5.223137940536149,0.4979019711042312,230.0
v6_w0931_0940_multiden,top1000,50,13,9690,6.138311058407929,0.499718302373581,250.0
v6_w0931_0940_multiden,top1000,50,14,9690,5.233059161004156,0.49998368163054696,270.0
v6_w0931_0940_multiden,top1000,50,15,9690,4.648129816018768,0.5009501831785346,290.0
v6_w0931_0940_multiden,top1000,50,16,9690,4.855898863230065,0.5007246723426212,310.0
v6_w0931_0940_multiden,top1000,50,17,9690,4.901141609223018,0.5019440092879257,330.0
v6_w0931_0940_multiden,top1000,50,18,9690,3.7897318417695036,0.5013440634674923,350.0
v6_w0931_0940_multiden,top1000,50,19,9690,3.140445377843917,0.5014711687306501,370.0
v6_w0931_0940_multiden,top1000,50,20,9690,3.21452683167269,0.5020819530443756,390.0
v6_w0931_0940_multiden,top1000,50,21,9690,2.321713964833018,0.5019654102167183,410.0
v6_w0931_0940_multiden,top1000,50,22,9690,3.5310850476940088,0.502941003611971,430.0
v6_w0931_0940_multiden,top1000,50,23,9690,0.6287107945513044,0.5015240067079464,450.0
v6_w0931_0940_multiden,top1000,50,24,9690,1.8082032430639052,0.5024157559339525,470.0
v6_w0931_0940_multiden,top1000,50,25,9690,1.9077200193274584,0.5030818369453045,490.0
v6_w0931_0940_multiden,top1000,50,26,9690,2.912559719452507,0.5038715454076367,510.0
v6_w0931_0940_multiden,top1000,50,27,9690,2.241328106889791,0.5040732120743034,530.0
v6_w0931_0940_multiden,top1000,50,28,9690,2.430261213960575,0.504026468008256,550.0
v6_w0931_0940_multiden,top1000,50,29,9690,1.9912126002869774,0.5035085526315789,570.0
v6_w0931_0940_multiden,top1000,50,30,9690,0.22215204267453986,0.50222197626419,590.0
v6_w0931_0940_multiden,top1000,50,31,9690,2.0718691340226956,0.5042360552115583,610.0
v6_w0931_0940_multiden,top1000,50,32,9690,2.552722202921213,0.5050517131062952,630.0
v6_w0931_0940_multiden,top1000,50,33,9690,1.3883426743685583,0.504315165118679,650.0
v6_w0931_0940_multiden,top1000,50,34,9690,2.079796104742402,0.5051422368421052,670.0
v6_w0931_0940_multiden,top1000,50,35,9690,0.4297413954440994,0.5034168369453045,690.0
v6_w0931_0940_multiden,top1000,50,36,9690,-0.12413811046114087,0.5034765299277606,710.0
v6_w0931_0940_multiden,top1000,50,37,9690,1.547099112925231,0.5045621929824562,730.0
v6_w0931_0940_multiden,top1000,50,38,9690,0.677244820738286,0.504388323013416,750.0
v6_w0931_0940_multiden,top1000,50,39,9690,1.1582499411828817,0.504440265737874,770.0
v6_w0931_0940_multiden,top1000,50,40,9690,1.197776240739581,0.5053346646026832,790.0
v6_w0931_0940_multiden,top1000,50,41,9690,-0.5445994377421816,0.5034601238390093,810.0
v6_w0931_0940_multiden,top1000,50,42,9690,1.2027303543839125,0.5045659184726522,830.0
v6_w0931_0940_multiden,top1000,50,43,9690,0.5572755701903925,0.5046215170278637,850.0
v6_w0931_0940_multiden,top1000,50,44,9690,0.755913751300783,0.5047322652218782,870.0
v6_w0931_0940_multiden,top1000,50,45,9690,0.20104696787912843,0.5040572910216718,890.0
v6_w0931_0940_multiden,top1000,50,46,9690,1.185003560241479,0.5050411326109391,910.0
v6_w0931_0940_multiden,top1000,50,47,9690,0.5129054447857238,0.5042071749226006,930.0
v6_w0931_0940_multiden,top1000,50,48,9690,0.16884404895231847,0.5042184468524251,950.0
v6_w0931_0940_multiden,top1000,50,49,9690,1.0668643888062956,0.5057128353973168,970.0
v6_w0931_0940_multiden,top1000,50,50,9690,-0.6424752987983626,0.5039530469556244,990.0
