pool,pool_label,week_start,variant,next_cumulative_net_return_bps,next_cumulative_alpha_bps
baseline_pool_l,v4 forward-5s,2022-07-07,v4 forward-5s,958.767547,1280.3165359775546
baseline_pool_l,v4 forward-5s,2022-07-08,v4 forward-5s,863.515780,1247.3675544788389
baseline_pool_l,v4 forward-5s,2022-07-11,v4 forward-5s,788.978911,1262.6242465831665
baseline_pool_l,v4 forward-5s,2022-07-12,v4 forward-5s,799.409164,1279.83018093501
baseline_pool_l,v4 forward-5s,2022-07-13,v4 forward-5s,934.706199,1321.5472402361902
baseline_pool_l,v4 forward-5s,2022-07-14,v4 forward-5s,963.328825,1383.3655131039586
baseline_pool_l,v4 forward-5s,2022-07-15,v4 forward-5s,1046.069826,1403.6545445926454
baseline_pool_l,v4 forward-5s,2022-07-18,v4 forward-5s,1177.783063,1398.3659312760517
baseline_pool_l,v4 forward-5s,2022-07-19,v4 forward-5s,1277.740282,1412.3213134810849
baseline_pool_l,v4 forward-5s,2022-07-20,v4 forward-5s,1330.459200,1441.9220022009158
baseline_pool_l,v4 forward-5s,2022-07-21,v4 forward-5s,1285.672352,1427.7402287839977
baseline_pool_l,v4 forward-5s,2022-07-22,v4 forward-5s,1162.243821,1385.0715061798978
baseline_pool_l,v4 forward-5s,2022-07-25,v4 forward-5s,1152.002142,1378.967685863495
baseline_pool_l,v4 forward-5s,2022-07-26,v4 forward-5s,1321.292479,1430.136070626648
baseline_pool_l,v4 forward-5s,2022-07-27,v4 forward-5s,1451.816790,1478.2748351286564
baseline_pool_l,v4 forward-5s,2022-07-28,v4 forward-5s,1462.569926,1508.277706616708
baseline_pool_l,v4 forward-5s,2022-07-29,v4 forward-5s,1503.395470,1554.2677076859445
baseline_pool_l,v4 forward-5s,2022-08-01,v4 forward-5s,1410.886044,1603.100798150606
baseline_pool_l,v4 forward-5s,2022-08-02,v4 forward-5s,1349.998908,1640.7613330317117
baseline_pool_l,v4 forward-5s,2022-08-03,v4 forward-5s,1294.410379,1616.8505021255105
baseline_pool_l,v4 forward-5s,2022-08-04,v4 forward-5s,1393.776162,1615.109869016092
baseline_pool_l,v4 forward-5s,2022-08-05,v4 forward-5s,1523.483391,1620.0684925234582
baseline_pool_l,v4 forward-5s,2022-08-08,v4 forward-5s,1639.955454,1637.4787658242285
baseline_pool_l,v4 forward-5s,2022-08-09,v4 forward-5s,1704.732602,1673.2030750180459
baseline_pool_l,v4 forward-5s,2022-08-10,v4 forward-5s,1747.449802,1630.077939594183
baseline_pool_l,v4 forward-5s,2022-08-11,v4 forward-5s,1723.171551,1572.880932085977
baseline_pool_l,v4 forward-5s,2022-08-12,v4 forward-5s,1729.466181,1581.8958624249285
baseline_pool_l,v4 forward-5s,2022-08-15,v4 forward-5s,1843.747965,1628.9257121506482
baseline_pool_l,v4 forward-5s,2022-08-16,v4 forward-5s,1904.260719,1657.028825711595
baseline_pool_l,v4 forward-5s,2022-08-17,v4 forward-5s,1921.080445,1666.1292475166465
baseline_pool_l,v4 forward-5s,2022-08-18,v4 forward-5s,1843.265903,1627.4569260052356
baseline_pool_l,v4 forward-5s,2022-08-19,v4 forward-5s,1731.984799,1556.162257100313
baseline_pool_l,v4 forward-5s,2022-08-22,v4 forward-5s,1828.689746,1592.8652014269362
baseline_pool_l,v4 forward-5s,2022-08-23,v4 forward-5s,1694.834445,1595.7272251734662
baseline_pool_l,v4 forward-5s,2022-08-24,v4 forward-5s,1518.563998,1577.8059963756173
baseline_pool_l,v4 forward-5s,2022-08-25,v4 forward-5s,1421.456130,1530.0999086854376
baseline_pool_l,v4 forward-5s,2022-08-26,v4 forward-5s,1399.883798,1508.7730760909767
baseline_pool_l,v4 forward-5s,2022-08-29,v4 forward-5s,1429.817769,1477.5503255344483
baseline_pool_l,v4 forward-5s,2022-08-30,v4 forward-5s,1212.538575,1420.1065154834564
baseline_pool_l,v4 forward-5s,2022-08-31,v4 forward-5s,1043.058846,1388.0635337110834
baseline_pool_l,v4 forward-5s,2022-09-01,v4 forward-5s,1089.381136,1394.899174978035
baseline_pool_l,v4 forward-5s,2022-09-02,v4 forward-5s,1160.501723,1394.8979729261005
baseline_pool_l,v4 forward-5s,2022-09-05,v4 forward-5s,1308.178649,1453.5886491802448
baseline_pool_l,v4 forward-5s,2022-09-06,v4 forward-5s,1458.694514,1501.1713260879792
baseline_pool_l,v4 forward-5s,2022-09-07,v4 forward-5s,1432.419636,1499.5563103838085
baseline_pool_l,v4 forward-5s,2022-09-08,v4 forward-5s,1300.977872,1426.6805755992232
baseline_pool_l,v4 forward-5s,2022-09-09,v4 forward-5s,1283.802494,1393.7572828013333
baseline_pool_l,v4 forward-5s,2022-09-13,v4 forward-5s,1249.645047,1416.6163648437632
baseline_pool_l,v4 forward-5s,2022-09-14,v4 forward-5s,1098.114584,1386.9104325556905
baseline_pool_l,v4 forward-5s,2022-09-15,v4 forward-5s,833.826796,1366.7777719546214
baseline_pool_l,v4 forward-5s,2022-09-16,v4 forward-5s,707.154423,1392.613784800856
baseline_pool_l,v4 forward-5s,2022-09-19,v4 forward-5s,775.478302,1420.064913249208
baseline_pool_l,v4 forward-5s,2022-09-20,v4 forward-5s,850.841115,1455.7389745924806
baseline_pool_l,v4 forward-5s,2022-09-21,v4 forward-5s,923.959482,1475.2669251455231
baseline_pool_l,v4 forward-5s,2022-09-22,v4 forward-5s,831.495449,1488.2244083517076
baseline_pool_l,v4 forward-5s,2022-09-23,v4 forward-5s,680.047688,1521.2734826059136
baseline_pool_l,v4 forward-5s,2022-09-26,v4 forward-5s,790.534889,1544.5952283641964
baseline_pool_l,v4 forward-5s,2022-09-27,v4 forward-5s,642.036740,1472.049314368307
baseline_pool_l,v4 forward-5s,2022-09-28,v4 forward-5s,499.027139,1469.533408268519
baseline_pool_l,v4 forward-5s,2022-09-29,v4 forward-5s,366.553281,1456.0339529752769
baseline_pool_l,v4 forward-5s,2022-09-30,v4 forward-5s,178.673158,1425.445700328951
baseline_pool_l,v4 forward-5s,2022-10-10,v4 forward-5s,100.801365,1400.615021423889
baseline_pool_l,v4 forward-5s,2022-10-11,v4 forward-5s,303.218415,1407.027817493125
baseline_pool_l,v4 forward-5s,2022-10-12,v4 forward-5s,514.114011,1410.9126925404653
baseline_pool_l,v4 forward-5s,2022-10-13,v4 forward-5s,659.877189,1394.5357702577992
baseline_pool_l,v4 forward-5s,2022-10-14,v4 forward-5s,815.177398,1399.0086140569335
baseline_pool_l,v4 forward-5s,2022-10-17,v4 forward-5s,911.131844,1419.7247115193254
baseline_pool_l,v4 forward-5s,2022-10-18,v4 forward-5s,896.576245,1423.474557303972
baseline_pool_l,v4 forward-5s,2022-10-19,v4 forward-5s,796.020549,1363.8296062150155
baseline_pool_l,v4 forward-5s,2022-10-20,v4 forward-5s,811.265224,1367.759186163013
baseline_pool_l,v4 forward-5s,2022-10-21,v4 forward-5s,768.348976,1397.3809915751795
baseline_pool_l,v4 forward-5s,2022-10-24,v4 forward-5s,682.093323,1429.728978603233
baseline_pool_l,v4 forward-5s,2022-10-25,v4 forward-5s,838.418484,1439.1246803788576
baseline_pool_l,v4 forward-5s,2022-10-26,v4 forward-5s,915.527425,1447.4562244453784
baseline_pool_l,v4 forward-5s,2022-10-27,v4 forward-5s,657.684715,1406.2152359448696
baseline_pool_l,v4 forward-5s,2022-10-28,v4 forward-5s,599.736776,1445.7740606340178
baseline_pool_l,v4 forward-5s,2022-10-31,v4 forward-5s,767.980579,1448.6715712444777
baseline_pool_l,v4 forward-5s,2022-11-01,v4 forward-5s,931.100641,1449.7191082871527
baseline_pool_l,v4 forward-5s,2022-11-02,v4 forward-5s,1015.073922,1450.8100094593624
baseline_pool_l,v4 forward-5s,2022-11-03,v4 forward-5s,1183.787818,1496.0517256046262
baseline_pool_l,v4 forward-5s,2022-11-04,v4 forward-5s,1304.100706,1518.1130603167614
baseline_pool_l,v4 forward-5s,2022-11-07,v4 forward-5s,1307.945574,1521.9980205684114
baseline_pool_l,v4 forward-5s,2022-11-08,v4 forward-5s,1321.419231,1520.962290980394
baseline_pool_l,v4 forward-5s,2022-11-09,v4 forward-5s,1283.517695,1515.586127298388
baseline_pool_l,v4 forward-5s,2022-11-10,v4 forward-5s,1223.862763,1446.0280963849661
baseline_pool_l,v4 forward-5s,2022-11-11,v4 forward-5s,1122.392831,1412.7100125552483
baseline_pool_l,v4 forward-5s,2022-11-14,v4 forward-5s,1230.511451,1434.8993686166477
baseline_pool_l,v4 forward-5s,2022-11-15,v4 forward-5s,1294.812929,1417.9497477060468
baseline_pool_l,v4 forward-5s,2022-11-16,v4 forward-5s,1273.771377,1404.4240950971753
baseline_pool_l,v4 forward-5s,2022-11-17,v4 forward-5s,1284.992818,1410.5934003416833
baseline_pool_l,v4 forward-5s,2022-11-18,v4 forward-5s,1225.363679,1375.7215556498486
baseline_pool_l,v4 forward-5s,2022-11-21,v4 forward-5s,1209.129435,1370.5268917058972
baseline_pool_l,v4 forward-5s,2022-11-22,v4 forward-5s,1079.553165,1321.1766183363288
baseline_pool_l,v4 forward-5s,2022-11-23,v4 forward-5s,1091.218280,1324.285719953954
baseline_pool_l,v4 forward-5s,2022-11-24,v4 forward-5s,1044.280048,1330.2860481518462
baseline_pool_l,v4 forward-5s,2022-11-25,v4 forward-5s,997.113558,1332.808136714399
baseline_pool_l,v4 forward-5s,2022-11-28,v4 forward-5s,1103.265389,1339.7853074939844
baseline_pool_l,v4 forward-5s,2022-11-29,v4 forward-5s,1173.356381,1367.3644887349478
baseline_pool_l,v4 forward-5s,2022-11-30,v4 forward-5s,1204.878188,1346.6796282698597
baseline_pool_l,v4 forward-5s,2022-12-01,v4 forward-5s,1242.261778,1341.564916316829
baseline_pool_l,v4 forward-5s,2022-12-02,v4 forward-5s,1272.962950,1312.2188436073716
baseline_pool_l,v4 forward-5s,2022-12-05,v4 forward-5s,1284.087726,1327.968455978854
baseline_pool_l,v4 forward-5s,2022-12-06,v4 forward-5s,1296.873552,1343.583527722101
baseline_pool_l,v4 forward-5s,2022-12-07,v4 forward-5s,1331.159063,1377.5396841418285
baseline_pool_l,v4 forward-5s,2022-12-08,v4 forward-5s,1328.363984,1385.0610853261612
baseline_pool_l,v4 forward-5s,2022-12-09,v4 forward-5s,1326.814374,1408.254427419267
baseline_pool_l,v4 forward-5s,2022-12-12,v4 forward-5s,1342.513473,1444.3552626341952
baseline_pool_l,v4 forward-5s,2022-12-13,v4 forward-5s,1304.153974,1436.5367933780715
baseline_pool_l,v4 forward-5s,2022-12-14,v4 forward-5s,1307.974415,1444.373112874141
baseline_pool_l,v4 forward-5s,2022-12-15,v4 forward-5s,1263.603912,1446.86534879383
baseline_pool_l,v4 forward-5s,2022-12-16,v4 forward-5s,1122.313658,1449.0219336932118
baseline_pool_l,v4 forward-5s,2022-12-19,v4 forward-5s,950.398914,1393.2947159383593
baseline_pool_l,v4 forward-5s,2022-12-20,v4 forward-5s,871.477308,1358.3623474908527
baseline_pool_l,v4 forward-5s,2022-12-21,v4 forward-5s,823.042882,1407.7212993584549
baseline_pool_l,v4 forward-5s,2022-12-22,v4 forward-5s,739.209525,1420.1170250034488
baseline_pool_l,v4 forward-5s,2022-12-23,v4 forward-5s,784.170976,1382.0533266887746
baseline_pool_l,v4 forward-5s,2022-12-26,v4 forward-5s,870.853574,1371.5593746433842
baseline_pool_l,v4 forward-5s,2022-12-27,v4 forward-5s,839.162126,1383.8717674872996
baseline_pool_l,v4 forward-5s,2022-12-28,v4 forward-5s,796.124489,1378.534731204548
baseline_pool_l,v4 forward-5s,2022-12-29,v4 forward-5s,799.254649,1363.369256555583
baseline_pool_l,v4 forward-5s,2022-12-30,v4 forward-5s,909.872017,1337.1232146627913
baseline_pool_l,v4 forward-5s,2023-01-03,v4 forward-5s,1021.228494,1332.0359267598028
baseline_pool_l,v4 forward-5s,2023-01-04,v4 forward-5s,1032.556392,1291.3997224182667
baseline_pool_l,v4 forward-5s,2023-01-05,v4 forward-5s,1085.988652,1307.7774032289024
baseline_pool_l,v4 forward-5s,2023-01-06,v4 forward-5s,1154.636156,1356.2099494722615
baseline_pool_l,v4 forward-5s,2023-01-09,v4 forward-5s,1173.732135,1376.3199414685112
baseline_pool_l,v4 forward-5s,2023-01-10,v4 forward-5s,1156.926659,1391.4173824649438
baseline_pool_l,v4 forward-5s,2023-01-11,v4 forward-5s,1110.452414,1378.6178164973082
baseline_pool_l,v4 forward-5s,2023-01-12,v4 forward-5s,1087.229873,1343.10184984691
baseline_pool_l,v4 forward-5s,2023-01-13,v4 forward-5s,1128.100390,1310.1916574936824
baseline_pool_l,v4 forward-5s,2023-01-16,v4 forward-5s,1133.202447,1292.0081657032847
baseline_pool_l,v4 forward-5s,2023-01-17,v4 forward-5s,1121.488453,1269.2827832442908
baseline_pool_l,v4 forward-5s,2023-01-18,v4 forward-5s,1138.122695,1233.0448004328452
baseline_pool_l,v4 forward-5s,2023-01-19,v4 forward-5s,1207.110636,1219.9569237525052
baseline_pool_l,v4 forward-5s,2023-01-20,v4 forward-5s,1295.108100,1226.3488290897421
baseline_pool_l,v4 forward-5s,2023-01-30,v4 forward-5s,1365.990999,1277.7480084254526
baseline_pool_l,v4 forward-5s,2023-01-31,v4 forward-5s,1481.931201,1281.648491111608
baseline_pool_l,v4 forward-5s,2023-02-01,v4 forward-5s,1573.260492,1289.8862368903606
baseline_pool_l,v4 forward-5s,2023-02-02,v4 forward-5s,1606.241425,1310.0567361722108
baseline_pool_l,v4 forward-5s,2023-02-03,v4 forward-5s,1655.109729,1360.2771858742603
baseline_pool_l,v4 forward-5s,2023-02-06,v4 forward-5s,1727.084695,1390.9040586260023
baseline_pool_l,v4 forward-5s,2023-02-07,v4 forward-5s,1714.598016,1378.3996784334495
baseline_pool_l,v4 forward-5s,2023-02-08,v4 forward-5s,1772.639173,1396.4639100905288
baseline_pool_l,v4 forward-5s,2023-02-09,v4 forward-5s,1833.309102,1387.8562652804417
baseline_pool_l,v4 forward-5s,2023-02-10,v4 forward-5s,1884.759460,1399.9801893636368
baseline_pool_l,v4 forward-5s,2023-02-13,v4 forward-5s,1932.064339,1406.6701598354534
baseline_pool_l,v4 forward-5s,2023-02-14,v4 forward-5s,1970.137616,1433.9689250824783
baseline_pool_l,v4 forward-5s,2023-02-15,v4 forward-5s,1866.763109,1431.8466471116822
baseline_pool_l,v4 forward-5s,2023-02-16,v4 forward-5s,1705.642686,1404.1136444030042
baseline_pool_l,v4 forward-5s,2023-02-17,v4 forward-5s,1714.088798,1402.2330313479467
baseline_pool_l,v4 forward-5s,2023-02-20,v4 forward-5s,1807.099762,1401.0196138633064
baseline_pool_l,v4 forward-5s,2023-02-21,v4 forward-5s,1800.717042,1380.3135544846637
baseline_pool_l,v4 forward-5s,2023-02-22,v4 forward-5s,1801.321724,1366.4034426587598
baseline_pool_l,v4 forward-5s,2023-02-23,v4 forward-5s,1756.018692,1352.5668416341646
baseline_pool_l,v4 forward-5s,2023-02-24,v4 forward-5s,1708.579529,1358.5120865785907
baseline_pool_l,v4 forward-5s,2023-02-27,v4 forward-5s,1719.546661,1352.2910359506038
baseline_pool_l,v4 forward-5s,2023-02-28,v4 forward-5s,1843.043991,1414.3211463007142
baseline_pool_l,v4 forward-5s,2023-03-01,v4 forward-5s,1944.222125,1485.357442203896
baseline_pool_l,v4 forward-5s,2023-03-02,v4 forward-5s,1902.365989,1465.678985041759
baseline_pool_l,v4 forward-5s,2023-03-03,v4 forward-5s,1897.800706,1467.52040104225
baseline_pool_l,v4 forward-5s,2023-03-06,v4 forward-5s,1786.519409,1453.6264703696806
baseline_pool_l,v4 forward-5s,2023-03-07,v4 forward-5s,1737.194115,1465.9210444963499
baseline_pool_l,v4 forward-5s,2023-03-08,v4 forward-5s,1816.668895,1497.0985244395927
baseline_pool_l,v4 forward-5s,2023-03-09,v4 forward-5s,1785.391290,1521.962468667336
baseline_pool_l,v4 forward-5s,2023-03-10,v4 forward-5s,1785.722712,1546.032212841369
baseline_pool_l,v4 forward-5s,2023-03-13,v4 forward-5s,1757.292796,1568.4921087826638
baseline_pool_l,v4 forward-5s,2023-03-14,v4 forward-5s,1712.943274,1521.2378591390695
