case,purge_train_sessions,pool_lag,candidate_rows,valid_candidate_rows,decision_candidate_rows,entry_candidate_rows,candidate_invalid_pct,causal_vs_valid_top100_overlap,decision_vs_valid_top100_overlap,entry_vs_valid_top100_overlap,causal_invalid_pct,causal_short_missing_pct,causal_next_missing_pct,causal_limit_share_pct,causal_short_excess_bps,causal_next_excess_bps,causal_short_excess_missing_zero_bps,causal_next_excess_missing_zero_bps,decision_filter_invalid_pct,decision_filter_short_missing_pct,decision_filter_next_missing_pct,decision_filter_limit_share_pct,decision_filter_short_excess_bps,decision_filter_next_excess_bps,decision_filter_short_excess_missing_zero_bps,decision_filter_next_excess_missing_zero_bps,entry_filter_invalid_pct,entry_filter_short_missing_pct,entry_filter_next_missing_pct,entry_filter_limit_share_pct,entry_filter_short_excess_bps,entry_filter_next_excess_bps,entry_filter_short_excess_missing_zero_bps,entry_filter_next_excess_missing_zero_bps,valid_filter_limit_share_pct,valid_filter_short_excess_bps,valid_filter_next_excess_bps
w0931_0940_hclose,0,0,3391.3215183363923,3382.873377074011,3383.770727215743,3383.7154119826405,0.24879787923233843,0.9978547203868547,0.9989831578694254,0.9990951693688491,0.2145279613146527,0.12404489819952655,0.21452796131465254,3.96508148968473,21.03588,20.01883,20.995548,19.87285,0.10137941721774463,0.010896354102618582,0.10137941721774456,3.862033381932994,21.03335,20.039835,21.028498,19.955296,0.09048306311512605,0.0,0.09048306311512598,3.8538529150020158,21.03199,20.03782,21.03199,19.958595,3.8440410852951783,20.961283,20.0561
