pool,pool_label,week_start,variant,next_cumulative_net_return_bps,next_cumulative_alpha_vs_market_bps
baseline_pool_l,09:31-09:40,2022-01-04,09:31-09:40,-73.072153,-33.47742429508477
baseline_pool_l,09:31-09:40,2022-01-05,09:31-09:40,-74.204376,-23.02479137848485
baseline_pool_l,09:31-09:40,2022-01-06,09:31-09:40,-101.533510,-16.426671324349286
baseline_pool_l,09:31-09:40,2022-01-07,09:31-09:40,-141.181808,-3.7612922251636576
baseline_pool_l,09:31-09:40,2022-01-10,09:31-09:40,-65.892741,35.184682025038725
baseline_pool_l,09:31-09:40,2022-01-11,09:31-09:40,-39.477184,43.04999092680828
baseline_pool_l,09:31-09:40,2022-01-12,09:31-09:40,-47.152301,40.80370848599971
baseline_pool_l,09:31-09:40,2022-01-13,09:31-09:40,-93.897507,58.35616733497851
baseline_pool_l,09:31-09:40,2022-01-14,09:31-09:40,33.827324,118.5358993571688
baseline_pool_l,09:31-09:40,2022-01-17,09:31-09:40,43.303650,142.51129456464898
baseline_pool_l,09:31-09:40,2022-01-18,09:31-09:40,-30.409242,119.08726334891347
baseline_pool_l,09:31-09:40,2022-01-19,09:31-09:40,-147.670283,119.38787235735163
baseline_pool_l,09:31-09:40,2022-01-20,09:31-09:40,-344.864965,88.18964157158683
baseline_pool_l,09:31-09:40,2022-01-21,09:31-09:40,-406.410943,91.24027585681768
baseline_pool_l,09:31-09:40,2022-01-24,09:31-09:40,-555.766647,133.99494195486523
baseline_pool_l,09:31-09:40,2022-01-25,09:31-09:40,-716.515577,137.65380311566628
baseline_pool_l,09:31-09:40,2022-01-26,09:31-09:40,-909.898236,122.98007897206935
baseline_pool_l,09:31-09:40,2022-01-27,09:31-09:40,-1029.726779,88.40325417571489
baseline_pool_l,09:31-09:40,2022-01-28,09:31-09:40,-927.173384,105.77744469175593
baseline_pool_l,09:31-09:40,2022-02-07,09:31-09:40,-788.545026,161.21035692460782
baseline_pool_l,09:31-09:40,2022-02-08,09:31-09:40,-606.433848,195.80659527175658
baseline_pool_l,09:31-09:40,2022-02-09,09:31-09:40,-502.744580,253.44303871474517
baseline_pool_l,09:31-09:40,2022-02-10,09:31-09:40,-567.280720,299.22268816163273
baseline_pool_l,09:31-09:40,2022-02-11,09:31-09:40,-637.865217,308.75076247030563
baseline_pool_l,09:31-09:40,2022-02-14,09:31-09:40,-569.883285,348.29912799664396
baseline_pool_l,09:31-09:40,2022-02-15,09:31-09:40,-446.652995,385.28208779345925
baseline_pool_l,09:31-09:40,2022-02-16,09:31-09:40,-401.020691,409.887816608785
baseline_pool_l,09:31-09:40,2022-02-17,09:31-09:40,-352.209889,422.5535877568324
baseline_pool_l,09:31-09:40,2022-02-18,09:31-09:40,-157.508453,498.73635035249663
baseline_pool_l,09:31-09:40,2022-02-21,09:31-09:40,-132.619279,533.4325535748453
baseline_pool_l,09:31-09:40,2022-02-22,09:31-09:40,-47.512185,562.7503193508817
baseline_pool_l,09:31-09:40,2022-02-23,09:31-09:40,-71.410995,600.3746630880418
baseline_pool_l,09:31-09:40,2022-02-24,09:31-09:40,-107.117634,629.3308935157927
baseline_pool_l,09:31-09:40,2022-02-25,09:31-09:40,-106.600769,645.2418925324055
baseline_pool_l,09:31-09:40,2022-02-28,09:31-09:40,-6.238861,686.2256518233125
baseline_pool_l,09:31-09:40,2022-03-01,09:31-09:40,18.807104,673.0224368210403
baseline_pool_l,09:31-09:40,2022-03-02,09:31-09:40,62.446581,695.3416305501433
baseline_pool_l,09:31-09:40,2022-03-03,09:31-09:40,-3.870886,712.0555141600555
baseline_pool_l,09:31-09:40,2022-03-04,09:31-09:40,-64.362324,763.4423899847275
baseline_pool_l,09:31-09:40,2022-03-07,09:31-09:40,-253.062042,777.3226715357061
baseline_pool_l,09:31-09:40,2022-03-08,09:31-09:40,-377.118379,838.939304739354
baseline_pool_l,09:31-09:40,2022-03-09,09:31-09:40,-255.813314,940.8343573966985
baseline_pool_l,09:31-09:40,2022-03-10,09:31-09:40,-196.729180,968.603150542144
baseline_pool_l,09:31-09:40,2022-03-11,09:31-09:40,-193.117967,986.7224888477299
baseline_pool_l,09:31-09:40,2022-03-14,09:31-09:40,-481.594844,1042.2293166861832
baseline_pool_l,09:31-09:40,2022-03-15,09:31-09:40,-477.570431,1092.8068253252957
baseline_pool_l,09:31-09:40,2022-03-16,09:31-09:40,-223.968158,1147.0602540048212
baseline_pool_l,09:31-09:40,2022-03-17,09:31-09:40,-149.146989,1143.2975396616134
baseline_pool_l,09:31-09:40,2022-03-18,09:31-09:40,-7.452466,1157.7051518923258
baseline_pool_l,09:31-09:40,2022-03-21,09:31-09:40,46.604627,1186.6064036277892
baseline_pool_l,09:31-09:40,2022-03-22,09:31-09:40,46.526640,1161.6903385705461
baseline_pool_l,09:31-09:40,2022-03-23,09:31-09:40,-16.847740,1145.3648395423072
baseline_pool_l,09:31-09:40,2022-03-24,09:31-09:40,-47.763880,1155.039290179426
baseline_pool_l,09:31-09:40,2022-03-25,09:31-09:40,-146.852833,1120.6130185174277
baseline_pool_l,09:31-09:40,2022-03-28,09:31-09:40,-168.864732,1118.4777244125742
baseline_pool_l,09:31-09:40,2022-03-29,09:31-09:40,-149.424043,1117.394468079687
baseline_pool_l,09:31-09:40,2022-03-30,09:31-09:40,-83.017779,1128.5352669445283
baseline_pool_l,09:31-09:40,2022-03-31,09:31-09:40,-127.547255,1102.013059532367
baseline_pool_l,09:31-09:40,2022-04-01,09:31-09:40,-63.505667,1094.828816421055
baseline_pool_l,09:31-09:40,2022-04-06,09:31-09:40,-136.581718,1098.7314023467022
baseline_pool_l,09:31-09:40,2022-04-07,09:31-09:40,-254.261512,1103.261006374186
baseline_pool_l,09:31-09:40,2022-04-08,09:31-09:40,-394.042249,1143.7883484950655
baseline_pool_l,09:31-09:40,2022-04-11,09:31-09:40,-404.824415,1155.0396077154928
baseline_pool_l,09:31-09:40,2022-04-12,09:31-09:40,-413.258714,1160.5009805233392
baseline_pool_l,09:31-09:40,2022-04-13,09:31-09:40,-405.015095,1169.0175326888784
baseline_pool_l,09:31-09:40,2022-04-14,09:31-09:40,-452.979709,1187.7194776036872
baseline_pool_l,09:31-09:40,2022-04-15,09:31-09:40,-438.695356,1201.190727659414
baseline_pool_l,09:31-09:40,2022-04-18,09:31-09:40,-285.704391,1232.910369793208
baseline_pool_l,09:31-09:40,2022-04-19,09:31-09:40,-369.527599,1197.7903250418233
baseline_pool_l,09:31-09:40,2022-04-20,09:31-09:40,-634.690441,1181.7148125273447
baseline_pool_l,09:31-09:40,2022-04-21,09:31-09:40,-846.454061,1177.6379079205435
baseline_pool_l,09:31-09:40,2022-04-22,09:31-09:40,-1240.636956,1150.4377067024693
baseline_pool_l,09:31-09:40,2022-04-25,09:31-09:40,-1635.028369,1185.3765810085097
baseline_pool_l,09:31-09:40,2022-04-26,09:31-09:40,-1551.213507,1255.9118060374105
baseline_pool_l,09:31-09:40,2022-04-27,09:31-09:40,-1391.186540,1270.5796278572298
baseline_pool_l,09:31-09:40,2022-04-28,09:31-09:40,-1260.116661,1246.7545306889285
baseline_pool_l,09:31-09:40,2022-04-29,09:31-09:40,-955.491538,1301.664150158028
baseline_pool_l,09:31-09:40,2022-05-05,09:31-09:40,-850.013137,1377.7697100622654
baseline_pool_l,09:31-09:40,2022-05-06,09:31-09:40,-687.275672,1412.2542948875073
baseline_pool_l,09:31-09:40,2022-05-09,09:31-09:40,-534.084915,1445.575619390158
baseline_pool_l,09:31-09:40,2022-05-10,09:31-09:40,-409.919994,1425.3550889417302
baseline_pool_l,09:31-09:40,2022-05-11,09:31-09:40,-388.368220,1433.6088786587607
baseline_pool_l,09:31-09:40,2022-05-12,09:31-09:40,-352.746872,1421.0574504894707
baseline_pool_l,09:31-09:40,2022-05-13,09:31-09:40,-330.828193,1427.6897241120982
baseline_pool_l,09:31-09:40,2022-05-16,09:31-09:40,-342.306435,1453.3623679852567
baseline_pool_l,09:31-09:40,2022-05-17,09:31-09:40,-309.346703,1435.7826652348417
baseline_pool_l,09:31-09:40,2022-05-18,09:31-09:40,-320.775576,1376.0544828300626
baseline_pool_l,09:31-09:40,2022-05-19,09:31-09:40,-180.204522,1388.0191214728209
baseline_pool_l,09:31-09:40,2022-05-20,09:31-09:40,-68.596587,1420.9849883835093
baseline_pool_l,09:31-09:40,2022-05-23,09:31-09:40,-237.707648,1424.704102175917
baseline_pool_l,09:31-09:40,2022-05-24,09:31-09:40,-374.976605,1405.8631588867433
baseline_pool_l,09:31-09:40,2022-05-25,09:31-09:40,-309.097810,1390.2549679203526
baseline_pool_l,09:31-09:40,2022-05-26,09:31-09:40,-262.473091,1407.9613911723814
baseline_pool_l,09:31-09:40,2022-05-27,09:31-09:40,-225.177733,1426.885159420173
baseline_pool_l,09:31-09:40,2022-05-30,09:31-09:40,-109.425978,1447.2499119297872
baseline_pool_l,09:31-09:40,2022-05-31,09:31-09:40,-48.462451,1404.4716384333562
baseline_pool_l,09:31-09:40,2022-06-01,09:31-09:40,43.920883,1432.791930274677
baseline_pool_l,09:31-09:40,2022-06-02,09:31-09:40,233.856298,1473.408324614938
baseline_pool_l,09:31-09:40,2022-06-06,09:31-09:40,291.441157,1496.2712345164482
baseline_pool_l,09:31-09:40,2022-06-07,09:31-09:40,239.633678,1489.3874366017221
baseline_pool_l,09:31-09:40,2022-06-08,09:31-09:40,157.190900,1519.224210975779
baseline_pool_l,09:31-09:40,2022-06-09,09:31-09:40,224.154569,1580.3308997043628
baseline_pool_l,09:31-09:40,2022-06-10,09:31-09:40,378.764100,1639.648301790652
baseline_pool_l,09:31-09:40,2022-06-13,09:31-09:40,410.364053,1654.2583620493074
baseline_pool_l,09:31-09:40,2022-06-14,09:31-09:40,425.953537,1623.7336199039567
baseline_pool_l,09:31-09:40,2022-06-15,09:31-09:40,415.179527,1621.8752959825285
baseline_pool_l,09:31-09:40,2022-06-16,09:31-09:40,486.810612,1662.9538430732578
baseline_pool_l,09:31-09:40,2022-06-17,09:31-09:40,638.856586,1723.0019243478391
baseline_pool_l,09:31-09:40,2022-06-20,09:31-09:40,619.029032,1705.8941478506424
baseline_pool_l,09:31-09:40,2022-06-21,09:31-09:40,536.953079,1702.1479118667582
baseline_pool_l,09:31-09:40,2022-06-22,09:31-09:40,637.164976,1763.5550023173168
baseline_pool_l,09:31-09:40,2022-06-23,09:31-09:40,800.975343,1796.5846980184022
baseline_pool_l,09:31-09:40,2022-06-24,09:31-09:40,892.355905,1814.5287089779836
baseline_pool_l,09:31-09:40,2022-06-27,09:31-09:40,982.861169,1826.37296181028
baseline_pool_l,09:31-09:40,2022-06-28,09:31-09:40,909.257361,1781.8645331138596
baseline_pool_l,09:31-09:40,2022-06-29,09:31-09:40,834.344156,1775.0467878716095
baseline_pool_l,09:31-09:40,2022-06-30,09:31-09:40,856.515567,1797.1464779743135
baseline_pool_l,09:31-09:40,2022-07-01,09:31-09:40,890.816772,1810.4140527937286
baseline_pool_l,09:31-09:40,2022-07-04,09:31-09:40,977.325743,1886.2173261821454
baseline_pool_l,09:31-09:40,2022-07-05,09:31-09:40,895.704131,1902.0952486479196
baseline_pool_l,09:31-09:40,2022-07-06,09:31-09:40,927.122828,1915.9097536332943
baseline_pool_l,09:31-09:40,2022-07-07,09:31-09:40,958.767547,1909.2570957023495
baseline_pool_l,09:31-09:40,2022-07-08,09:31-09:40,863.515780,1874.21633807422
baseline_pool_l,09:31-09:40,2022-07-11,09:31-09:40,788.978911,1880.9930085295623
baseline_pool_l,09:31-09:40,2022-07-12,09:31-09:40,799.409164,1894.8364074065391
baseline_pool_l,09:31-09:40,2022-07-13,09:31-09:40,934.706199,1951.9123163109516
baseline_pool_l,09:31-09:40,2022-07-14,09:31-09:40,963.328825,2026.4787820524648
baseline_pool_l,09:31-09:40,2022-07-15,09:31-09:40,1046.069826,2047.121551614135
baseline_pool_l,09:31-09:40,2022-07-18,09:31-09:40,1177.783063,2050.5856884928216
baseline_pool_l,09:31-09:40,2022-07-19,09:31-09:40,1277.740282,2073.936748579217
baseline_pool_l,09:31-09:40,2022-07-20,09:31-09:40,1330.459200,2107.5854961146206
baseline_pool_l,09:31-09:40,2022-07-21,09:31-09:40,1285.672352,2090.730163446638
baseline_pool_l,09:31-09:40,2022-07-22,09:31-09:40,1162.243821,2047.5958582225371
baseline_pool_l,09:31-09:40,2022-07-25,09:31-09:40,1152.002142,2040.1599861601558
baseline_pool_l,09:31-09:40,2022-07-26,09:31-09:40,1321.292479,2098.78243025578
baseline_pool_l,09:31-09:40,2022-07-27,09:31-09:40,1451.816790,2153.6651198776945
baseline_pool_l,09:31-09:40,2022-07-28,09:31-09:40,1462.569926,2181.933492837081
baseline_pool_l,09:31-09:40,2022-07-29,09:31-09:40,1503.395470,2228.7213254072226
baseline_pool_l,09:31-09:40,2022-08-01,09:31-09:40,1410.886044,2282.57820522983
baseline_pool_l,09:31-09:40,2022-08-02,09:31-09:40,1349.998908,2324.2202963816335
baseline_pool_l,09:31-09:40,2022-08-03,09:31-09:40,1294.410379,2304.2572520868703
baseline_pool_l,09:31-09:40,2022-08-04,09:31-09:40,1393.776162,2309.856130028343
baseline_pool_l,09:31-09:40,2022-08-05,09:31-09:40,1523.483391,2322.16686223689
baseline_pool_l,09:31-09:40,2022-08-08,09:31-09:40,1639.955454,2338.9010364887827
baseline_pool_l,09:31-09:40,2022-08-09,09:31-09:40,1704.732602,2368.5043538433583
baseline_pool_l,09:31-09:40,2022-08-10,09:31-09:40,1747.449802,2327.328112569053
baseline_pool_l,09:31-09:40,2022-08-11,09:31-09:40,1723.171551,2289.0717963835295
baseline_pool_l,09:31-09:40,2022-08-12,09:31-09:40,1729.466181,2303.2100131336656
baseline_pool_l,09:31-09:40,2022-08-15,09:31-09:40,1843.747965,2349.9262184643835
baseline_pool_l,09:31-09:40,2022-08-16,09:31-09:40,1904.260719,2375.100348685394
baseline_pool_l,09:31-09:40,2022-08-17,09:31-09:40,1921.080445,2376.186528152959
baseline_pool_l,09:31-09:40,2022-08-18,09:31-09:40,1843.265903,2337.3060630449577
baseline_pool_l,09:31-09:40,2022-08-19,09:31-09:40,1731.984799,2277.6890512152067
baseline_pool_l,09:31-09:40,2022-08-22,09:31-09:40,1828.689746,2319.9194654992284
baseline_pool_l,09:31-09:40,2022-08-23,09:31-09:40,1694.834445,2319.1460632692574
baseline_pool_l,09:31-09:40,2022-08-24,09:31-09:40,1518.563998,2306.0677528509123
baseline_pool_l,09:31-09:40,2022-08-25,09:31-09:40,1421.456130,2266.0391361286356
baseline_pool_l,09:31-09:40,2022-08-26,09:31-09:40,1399.883798,2250.864362550723
baseline_pool_l,09:31-09:40,2022-08-29,09:31-09:40,1429.817769,2221.149191716495
baseline_pool_l,09:31-09:40,2022-08-30,09:31-09:40,1212.538575,2160.0408826016123
baseline_pool_l,09:31-09:40,2022-08-31,09:31-09:40,1043.058846,2120.298898803305
baseline_pool_l,09:31-09:40,2022-09-01,09:31-09:40,1089.381136,2137.798557812459
baseline_pool_l,09:31-09:40,2022-09-02,09:31-09:40,1160.501723,2150.082311584296
baseline_pool_l,09:31-09:40,2022-09-05,09:31-09:40,1308.178649,2218.129789870541
baseline_pool_l,09:31-09:40,2022-09-06,09:31-09:40,1458.694514,2284.3161727518204
baseline_pool_l,09:31-09:40,2022-09-07,09:31-09:40,1432.419636,2284.07444473741
baseline_pool_l,09:31-09:40,2022-09-08,09:31-09:40,1300.977872,2203.89436514267
baseline_pool_l,09:31-09:40,2022-09-09,09:31-09:40,1283.802494,2168.594003615046
baseline_pool_l,09:31-09:40,2022-09-13,09:31-09:40,1249.645047,2185.8551004310907
baseline_pool_l,09:31-09:40,2022-09-14,09:31-09:40,1098.114584,2140.793743642846
baseline_pool_l,09:31-09:40,2022-09-15,09:31-09:40,833.826796,2113.218938078813
baseline_pool_l,09:31-09:40,2022-09-16,09:31-09:40,707.154423,2149.313415460051
baseline_pool_l,09:31-09:40,2022-09-19,09:31-09:40,775.478302,2184.425693417701
baseline_pool_l,09:31-09:40,2022-09-20,09:31-09:40,850.841115,2224.587876854393
baseline_pool_l,09:31-09:40,2022-09-21,09:31-09:40,923.959482,2248.230501422842
baseline_pool_l,09:31-09:40,2022-09-22,09:31-09:40,831.495449,2264.5453475740483
baseline_pool_l,09:31-09:40,2022-09-23,09:31-09:40,680.047688,2302.319319168897
baseline_pool_l,09:31-09:40,2022-09-26,09:31-09:40,790.534889,2341.7421575095786
baseline_pool_l,09:31-09:40,2022-09-27,09:31-09:40,642.036740,2265.5837028275228
baseline_pool_l,09:31-09:40,2022-09-28,09:31-09:40,499.027139,2269.073303945719
baseline_pool_l,09:31-09:40,2022-09-29,09:31-09:40,366.553281,2262.068946306294
baseline_pool_l,09:31-09:40,2022-09-30,09:31-09:40,178.673158,2226.4998382029744
baseline_pool_l,09:31-09:40,2022-10-10,09:31-09:40,100.801365,2211.6606938812006
baseline_pool_l,09:31-09:40,2022-10-11,09:31-09:40,303.218415,2238.2065869117314
baseline_pool_l,09:31-09:40,2022-10-12,09:31-09:40,514.114011,2256.885573851513
baseline_pool_l,09:31-09:40,2022-10-13,09:31-09:40,659.877189,2244.005410843387
baseline_pool_l,09:31-09:40,2022-10-14,09:31-09:40,815.177398,2250.4302269111085
baseline_pool_l,09:31-09:40,2022-10-17,09:31-09:40,911.131844,2273.8906340360872
baseline_pool_l,09:31-09:40,2022-10-18,09:31-09:40,896.576245,2282.14528918089
baseline_pool_l,09:31-09:40,2022-10-19,09:31-09:40,796.020549,2226.2454877123073
baseline_pool_l,09:31-09:40,2022-10-20,09:31-09:40,811.265224,2240.192517119669
baseline_pool_l,09:31-09:40,2022-10-21,09:31-09:40,768.348976,2278.5729024782445
baseline_pool_l,09:31-09:40,2022-10-24,09:31-09:40,682.093323,2318.362105512008
baseline_pool_l,09:31-09:40,2022-10-25,09:31-09:40,838.418484,2339.3073326786744
baseline_pool_l,09:31-09:40,2022-10-26,09:31-09:40,915.527425,2356.946108475718
baseline_pool_l,09:31-09:40,2022-10-27,09:31-09:40,657.684715,2311.4748583523196
baseline_pool_l,09:31-09:40,2022-10-28,09:31-09:40,599.736776,2347.9839279287994
baseline_pool_l,09:31-09:40,2022-10-31,09:31-09:40,767.980579,2358.4717747515833
baseline_pool_l,09:31-09:40,2022-11-01,09:31-09:40,931.100641,2371.057760512813
baseline_pool_l,09:31-09:40,2022-11-02,09:31-09:40,1015.073922,2384.5003041951654
baseline_pool_l,09:31-09:40,2022-11-03,09:31-09:40,1183.787818,2440.5497781355934
baseline_pool_l,09:31-09:40,2022-11-04,09:31-09:40,1304.100706,2462.4079778381906
baseline_pool_l,09:31-09:40,2022-11-07,09:31-09:40,1307.945574,2460.825331989428
baseline_pool_l,09:31-09:40,2022-11-08,09:31-09:40,1321.419231,2454.345470444795
baseline_pool_l,09:31-09:40,2022-11-09,09:31-09:40,1283.517695,2436.167690914004
baseline_pool_l,09:31-09:40,2022-11-10,09:31-09:40,1223.862763,2363.676208523266
baseline_pool_l,09:31-09:40,2022-11-11,09:31-09:40,1122.392831,2326.510544519804
baseline_pool_l,09:31-09:40,2022-11-14,09:31-09:40,1230.511451,2350.7669746254214
baseline_pool_l,09:31-09:40,2022-11-15,09:31-09:40,1294.812929,2338.736679668651
baseline_pool_l,09:31-09:40,2022-11-16,09:31-09:40,1273.771377,2315.781505807928
baseline_pool_l,09:31-09:40,2022-11-17,09:31-09:40,1284.992818,2319.993885815376
baseline_pool_l,09:31-09:40,2022-11-18,09:31-09:40,1225.363679,2290.3865905382345
baseline_pool_l,09:31-09:40,2022-11-21,09:31-09:40,1209.129435,2291.8238209778583
baseline_pool_l,09:31-09:40,2022-11-22,09:31-09:40,1079.553165,2262.203750747749
baseline_pool_l,09:31-09:40,2022-11-23,09:31-09:40,1091.218280,2272.2201059848276
baseline_pool_l,09:31-09:40,2022-11-24,09:31-09:40,1044.280048,2276.717631756507
baseline_pool_l,09:31-09:40,2022-11-25,09:31-09:40,997.113558,2274.9493388738874
baseline_pool_l,09:31-09:40,2022-11-28,09:31-09:40,1103.265389,2275.7443490186924
baseline_pool_l,09:31-09:40,2022-11-29,09:31-09:40,1173.356381,2301.282962826499
baseline_pool_l,09:31-09:40,2022-11-30,09:31-09:40,1204.878188,2291.0666450635317
baseline_pool_l,09:31-09:40,2022-12-01,09:31-09:40,1242.261778,2294.9305805878303
baseline_pool_l,09:31-09:40,2022-12-02,09:31-09:40,1272.962950,2269.815887877326
baseline_pool_l,09:31-09:40,2022-12-05,09:31-09:40,1284.087726,2288.597041300121
baseline_pool_l,09:31-09:40,2022-12-06,09:31-09:40,1296.873552,2303.85515802253
baseline_pool_l,09:31-09:40,2022-12-07,09:31-09:40,1331.159063,2339.686555535859
baseline_pool_l,09:31-09:40,2022-12-08,09:31-09:40,1328.363984,2346.9015573790084
baseline_pool_l,09:31-09:40,2022-12-09,09:31-09:40,1326.814374,2367.554801620139
baseline_pool_l,09:31-09:40,2022-12-12,09:31-09:40,1342.513473,2405.4810318623304
baseline_pool_l,09:31-09:40,2022-12-13,09:31-09:40,1304.153974,2400.7800683738897
baseline_pool_l,09:31-09:40,2022-12-14,09:31-09:40,1307.974415,2414.6641107641162
baseline_pool_l,09:31-09:40,2022-12-15,09:31-09:40,1263.603912,2418.9267281431576
baseline_pool_l,09:31-09:40,2022-12-16,09:31-09:40,1122.313658,2422.4886759781593
baseline_pool_l,09:31-09:40,2022-12-19,09:31-09:40,950.398914,2369.561877123659
baseline_pool_l,09:31-09:40,2022-12-20,09:31-09:40,871.477308,2332.6087132647262
baseline_pool_l,09:31-09:40,2022-12-21,09:31-09:40,823.042882,2388.2548874290524
baseline_pool_l,09:31-09:40,2022-12-22,09:31-09:40,739.209525,2406.285478953708
baseline_pool_l,09:31-09:40,2022-12-23,09:31-09:40,784.170976,2376.346515473469
baseline_pool_l,09:31-09:40,2022-12-26,09:31-09:40,870.853574,2379.374031099932
baseline_pool_l,09:31-09:40,2022-12-27,09:31-09:40,839.162126,2392.9879609910813
baseline_pool_l,09:31-09:40,2022-12-28,09:31-09:40,796.124489,2389.4008423948085
baseline_pool_l,09:31-09:40,2022-12-29,09:31-09:40,799.254649,2371.566901675145
baseline_pool_l,09:31-09:40,2022-12-30,09:31-09:40,909.872017,2349.866802251595
baseline_pool_l,09:31-09:40,2023-01-03,09:31-09:40,1021.228494,2349.788433154936
baseline_pool_l,09:31-09:40,2023-01-04,09:31-09:40,1032.556392,2316.8653267514483
baseline_pool_l,09:31-09:40,2023-01-05,09:31-09:40,1085.988652,2341.297929616459
baseline_pool_l,09:31-09:40,2023-01-06,09:31-09:40,1154.636156,2394.04823344852
baseline_pool_l,09:31-09:40,2023-01-09,09:31-09:40,1173.732135,2415.742959910417
baseline_pool_l,09:31-09:40,2023-01-10,09:31-09:40,1156.926659,2435.164548191822
baseline_pool_l,09:31-09:40,2023-01-11,09:31-09:40,1110.452414,2428.49614017975
baseline_pool_l,09:31-09:40,2023-01-12,09:31-09:40,1087.229873,2398.1467180902955
baseline_pool_l,09:31-09:40,2023-01-13,09:31-09:40,1128.100390,2370.441713685976
baseline_pool_l,09:31-09:40,2023-01-16,09:31-09:40,1133.202447,2354.538638915117
baseline_pool_l,09:31-09:40,2023-01-17,09:31-09:40,1121.488453,2335.037173037234
baseline_pool_l,09:31-09:40,2023-01-18,09:31-09:40,1138.122695,2306.55163736932
baseline_pool_l,09:31-09:40,2023-01-19,09:31-09:40,1207.110636,2297.0459785403555
baseline_pool_l,09:31-09:40,2023-01-20,09:31-09:40,1295.108100,2305.8538636349617
baseline_pool_l,09:31-09:40,2023-01-30,09:31-09:40,1365.990999,2362.3578490055384
baseline_pool_l,09:31-09:40,2023-01-31,09:31-09:40,1481.931201,2369.29864222067
baseline_pool_l,09:31-09:40,2023-02-01,09:31-09:40,1573.260492,2378.977508305582
baseline_pool_l,09:31-09:40,2023-02-02,09:31-09:40,1606.241425,2401.317020443308
baseline_pool_l,09:31-09:40,2023-02-03,09:31-09:40,1655.109729,2458.0086009751294
baseline_pool_l,09:31-09:40,2023-02-06,09:31-09:40,1727.084695,2493.0483336552375
baseline_pool_l,09:31-09:40,2023-02-07,09:31-09:40,1714.598016,2481.2515001816073
baseline_pool_l,09:31-09:40,2023-02-08,09:31-09:40,1772.639173,2500.1689963152107
baseline_pool_l,09:31-09:40,2023-02-09,09:31-09:40,1833.309102,2494.883533791775
baseline_pool_l,09:31-09:40,2023-02-10,09:31-09:40,1884.759460,2510.032087101449
baseline_pool_l,09:31-09:40,2023-02-13,09:31-09:40,1932.064339,2517.1815654466723
baseline_pool_l,09:31-09:40,2023-02-14,09:31-09:40,1970.137616,2546.637218434504
baseline_pool_l,09:31-09:40,2023-02-15,09:31-09:40,1866.763109,2547.600724613705
baseline_pool_l,09:31-09:40,2023-02-16,09:31-09:40,1705.642686,2524.9645112472904
baseline_pool_l,09:31-09:40,2023-02-17,09:31-09:40,1714.088798,2527.4575921969245
baseline_pool_l,09:31-09:40,2023-02-20,09:31-09:40,1807.099762,2532.2690341663556
baseline_pool_l,09:31-09:40,2023-02-21,09:31-09:40,1800.717042,2513.8834103935
baseline_pool_l,09:31-09:40,2023-02-22,09:31-09:40,1801.321724,2502.0798508619855
baseline_pool_l,09:31-09:40,2023-02-23,09:31-09:40,1756.018692,2491.7849415153296
baseline_pool_l,09:31-09:40,2023-02-24,09:31-09:40,1708.579529,2502.6013138413155
baseline_pool_l,09:31-09:40,2023-02-27,09:31-09:40,1719.546661,2496.932732114754
baseline_pool_l,09:31-09:40,2023-02-28,09:31-09:40,1843.043991,2564.3859783880152
baseline_pool_l,09:31-09:40,2023-03-01,09:31-09:40,1944.222125,2639.3253917779207
baseline_pool_l,09:31-09:40,2023-03-02,09:31-09:40,1902.365989,2623.1960953805456
baseline_pool_l,09:31-09:40,2023-03-03,09:31-09:40,1897.800706,2623.8878824527
baseline_pool_l,09:31-09:40,2023-03-06,09:31-09:40,1786.519409,2609.2801671166285
baseline_pool_l,09:31-09:40,2023-03-07,09:31-09:40,1737.194115,2618.38853930773
baseline_pool_l,09:31-09:40,2023-03-08,09:31-09:40,1816.668895,2655.4871255510416
baseline_pool_l,09:31-09:40,2023-03-09,09:31-09:40,1785.391290,2684.087987668092
baseline_pool_l,09:31-09:40,2023-03-10,09:31-09:40,1785.722712,2714.835494537425
baseline_pool_l,09:31-09:40,2023-03-13,09:31-09:40,1757.292796,2736.361194853388
baseline_pool_l,09:31-09:40,2023-03-14,09:31-09:40,1712.943274,2690.703845430701
baseline_pool_l,09:31-09:40,2023-03-15,09:31-09:40,1610.140956,2664.3793563592594
baseline_pool_l,09:31-09:40,2023-03-16,09:31-09:40,1652.589482,2720.448173044643
baseline_pool_l,09:31-09:40,2023-03-17,09:31-09:40,1710.265888,2797.772486459442
baseline_pool_l,09:31-09:40,2023-03-20,09:31-09:40,1757.638337,2778.216720784636
baseline_pool_l,09:31-09:40,2023-03-21,09:31-09:40,1875.351249,2798.021208714296
baseline_pool_l,09:31-09:40,2023-03-22,09:31-09:40,1897.988199,2811.9550121106995
baseline_pool_l,09:31-09:40,2023-03-23,09:31-09:40,1962.576327,2853.3925607155325
baseline_pool_l,09:31-09:40,2023-03-24,09:31-09:40,1984.142169,2873.895078697313
baseline_pool_l,09:31-09:40,2023-03-27,09:31-09:40,1935.532732,2863.282707964458
baseline_pool_l,09:31-09:40,2023-03-28,09:31-09:40,1889.201891,2870.945477972121
baseline_pool_l,09:31-09:40,2023-03-29,09:31-09:40,1856.294798,2875.26426921014
baseline_pool_l,09:31-09:40,2023-03-30,09:31-09:40,1898.643105,2875.8036147381845
baseline_pool_l,09:31-09:40,2023-03-31,09:31-09:40,2062.953090,2954.8070203838474
