variant,scope,bucket_count,bucket,groups,mean_excess_bps,mean_within_group_outcome_rank_pct,x
w1001_1010_multiden,pool_L,10,1,9688,3.4850219063842767,0.4929745154989886,5.0
w1001_1010_multiden,pool_L,10,2,9688,0.29506941206983606,0.5004046338603992,15.0
w1001_1010_multiden,pool_L,10,3,9688,0.6919498371065717,0.5022041618244962,25.0
w1001_1010_multiden,pool_L,10,4,9688,0.5618617105430204,0.5025302954738936,35.0
w1001_1010_multiden,pool_L,10,5,9688,1.6439327957754073,0.5036715693660877,45.0
w1001_1010_multiden,pool_L,10,6,9688,1.739313791041369,0.503845812118646,55.0
w1001_1010_multiden,pool_L,10,7,9688,1.435446373710576,0.5035971217674831,65.0
w1001_1010_multiden,pool_L,10,8,9688,0.8279456583137691,0.5027998343074688,75.0
w1001_1010_multiden,pool_L,10,9,9688,-1.2047591781550433,0.5006633043910995,85.0
w1001_1010_multiden,pool_L,10,10,9688,-9.494059838108285,0.48888314218752826,95.0
w1001_1010_multiden,pool_L,20,1,9688,5.466687587446293,0.48775560992623895,2.5
w1001_1010_multiden,pool_L,20,2,9688,1.4958915195468865,0.49820819930900023,7.5
w1001_1010_multiden,pool_L,20,3,9688,0.2804861785411723,0.49983318705444413,12.5
w1001_1010_multiden,pool_L,20,4,9688,0.31002165003574556,0.5009767308114306,17.5
w1001_1010_multiden,pool_L,20,5,9688,0.5874276097187754,0.5020799892381029,22.5
w1001_1010_multiden,pool_L,20,6,9688,0.797098309744859,0.5023295084693027,27.5
w1001_1010_multiden,pool_L,20,7,9688,0.47529083987949,0.5024277531804471,32.5
w1001_1010_multiden,pool_L,20,8,9688,0.6491721682638276,0.5026342485227018,37.5
w1001_1010_multiden,pool_L,20,9,9688,1.3712761397418682,0.5033843170199065,42.5
w1001_1010_multiden,pool_L,20,10,9688,1.9173884315312653,0.5039599307183007,47.5
w1001_1010_multiden,pool_L,20,11,9688,1.5962966757896226,0.5036558620450247,52.5
w1001_1010_multiden,pool_L,20,12,9688,1.88204478932782,0.5040355047439204,57.5
w1001_1010_multiden,pool_L,20,13,9688,1.7572946155271723,0.503813795134699,62.5
w1001_1010_multiden,pool_L,20,14,9688,1.113869269696429,0.5033811622753834,67.5
w1001_1010_multiden,pool_L,20,15,9688,1.260637666519274,0.5032266455786992,72.5
w1001_1010_multiden,pool_L,20,16,9688,0.39494104471716845,0.5023726938011713,77.5
w1001_1010_multiden,pool_L,20,17,9688,-0.583783953415906,0.5013308825019814,82.5
w1001_1010_multiden,pool_L,20,18,9688,-1.8273993825153856,0.4999945071137881,87.5
w1001_1010_multiden,pool_L,20,19,9688,-4.618539768415407,0.4961479752720628,92.5
w1001_1010_multiden,pool_L,20,20,9688,-14.384916324507719,0.4815953174083328,97.5
w1001_1010_multiden,pool_L,50,1,9688,7.209051416537103,0.47882715089234545,1.0
w1001_1010_multiden,pool_L,50,2,9688,5.34223196203784,0.4931053034304872,3.0
w1001_1010_multiden,pool_L,50,3,9688,2.113437199099753,0.49588338473946825,5.0
w1001_1010_multiden,pool_L,50,4,9688,1.7230613880478052,0.4981063573964378,7.0
w1001_1010_multiden,pool_L,50,5,9688,1.0119310956098138,0.49906393221214085,9.0
w1001_1010_multiden,pool_L,50,6,9688,0.9780030574980115,0.49974255603732226,11.0
w1001_1010_multiden,pool_L,50,7,9688,-0.24627635425891597,0.4996738200798638,13.0
w1001_1010_multiden,pool_L,50,8,9688,0.30028153437016,0.5007406232321263,15.0
w1001_1010_multiden,pool_L,50,9,9688,0.22462906250139344,0.500979633691595,17.0
w1001_1010_multiden,pool_L,50,10,9688,0.22495119628592927,0.5008935763655797,19.0
w1001_1010_multiden,pool_L,50,11,9688,0.906509324390634,0.502103958009971,21.0
w1001_1010_multiden,pool_L,50,12,9688,0.3357201322759537,0.5020540606020233,23.0
w1001_1010_multiden,pool_L,50,13,9688,0.23095108413422977,0.5019088116941594,25.0
w1001_1010_multiden,pool_L,50,14,9688,0.9258705691703876,0.5024365185811639,27.0
w1001_1010_multiden,pool_L,50,15,9688,1.060018089665691,0.5025147283851858,29.0
w1001_1010_multiden,pool_L,50,16,9688,0.2605492105497259,0.502185760935719,31.0
w1001_1010_multiden,pool_L,50,17,9688,0.788676584681334,0.5026980580301866,33.0
w1001_1010_multiden,pool_L,50,18,9688,0.3709312975132244,0.5025728837947757,35.0
w1001_1010_multiden,pool_L,50,19,9688,1.2104008422506423,0.5030926451212964,37.0
w1001_1010_multiden,pool_L,50,20,9688,0.17698812552508703,0.5021031521076567,39.0
w1001_1010_multiden,pool_L,50,21,9688,1.3883902396525176,0.5033872633710226,41.0
w1001_1010_multiden,pool_L,50,22,9688,1.6478472502993402,0.5034838942943086,43.0
w1001_1010_multiden,pool_L,50,23,9688,1.0288357048190684,0.5032163410156013,45.0
w1001_1010_multiden,pool_L,50,24,9688,2.01286452338781,0.504147012088619,47.0
