scope,days,groups,entry_to_same_day_close_candidate_bps,entry_to_same_day_close_candidate_bps_nw5_low,entry_to_same_day_close_candidate_bps_nw5_high,entry_to_same_day_close_candidate_bps_nw5_t,entry_to_same_day_close_candidate_bps_positive_days_pct,entry_to_same_day_close_selected_bps,entry_to_same_day_close_selected_bps_nw5_low,entry_to_same_day_close_selected_bps_nw5_high,entry_to_same_day_close_selected_bps_nw5_t,entry_to_same_day_close_selected_bps_positive_days_pct,entry_to_same_day_close_excess_bps,entry_to_same_day_close_excess_bps_nw5_low,entry_to_same_day_close_excess_bps_nw5_high,entry_to_same_day_close_excess_bps_nw5_t,entry_to_same_day_close_excess_bps_positive_days_pct,same_day_close_to_next_open_candidate_bps,same_day_close_to_next_open_candidate_bps_nw5_low,same_day_close_to_next_open_candidate_bps_nw5_high,same_day_close_to_next_open_candidate_bps_nw5_t,same_day_close_to_next_open_candidate_bps_positive_days_pct,same_day_close_to_next_open_selected_bps,same_day_close_to_next_open_selected_bps_nw5_low,same_day_close_to_next_open_selected_bps_nw5_high,same_day_close_to_next_open_selected_bps_nw5_t,same_day_close_to_next_open_selected_bps_positive_days_pct,same_day_close_to_next_open_excess_bps,same_day_close_to_next_open_excess_bps_nw5_low,same_day_close_to_next_open_excess_bps_nw5_high,same_day_close_to_next_open_excess_bps_nw5_t,same_day_close_to_next_open_excess_bps_positive_days_pct,next_open_to_next_close_candidate_bps,next_open_to_next_close_candidate_bps_nw5_low,next_open_to_next_close_candidate_bps_nw5_high,next_open_to_next_close_candidate_bps_nw5_t,next_open_to_next_close_candidate_bps_positive_days_pct,next_open_to_next_close_selected_bps,next_open_to_next_close_selected_bps_nw5_low,next_open_to_next_close_selected_bps_nw5_high,next_open_to_next_close_selected_bps_nw5_t,next_open_to_next_close_selected_bps_positive_days_pct,next_open_to_next_close_excess_bps,next_open_to_next_close_excess_bps_nw5_low,next_open_to_next_close_excess_bps_nw5_high,next_open_to_next_close_excess_bps_nw5_t,next_open_to_next_close_excess_bps_positive_days_pct,same_day_close_to_next_close_candidate_bps,same_day_close_to_next_close_candidate_bps_nw5_low,same_day_close_to_next_close_candidate_bps_nw5_high,same_day_close_to_next_close_candidate_bps_nw5_t,same_day_close_to_next_close_candidate_bps_positive_days_pct,same_day_close_to_next_close_selected_bps,same_day_close_to_next_close_selected_bps_nw5_low,same_day_close_to_next_close_selected_bps_nw5_high,same_day_close_to_next_close_selected_bps_nw5_t,same_day_close_to_next_close_selected_bps_positive_days_pct,same_day_close_to_next_close_excess_bps,same_day_close_to_next_close_excess_bps_nw5_low,same_day_close_to_next_close_excess_bps_nw5_high,same_day_close_to_next_close_excess_bps_nw5_t,same_day_close_to_next_close_excess_bps_positive_days_pct,entry_to_next_close_candidate_bps,entry_to_next_close_candidate_bps_nw5_low,entry_to_next_close_candidate_bps_nw5_high,entry_to_next_close_candidate_bps_nw5_t,entry_to_next_close_candidate_bps_positive_days_pct,entry_to_next_close_selected_bps,entry_to_next_close_selected_bps_nw5_low,entry_to_next_close_selected_bps_nw5_high,entry_to_next_close_selected_bps_nw5_t,entry_to_next_close_selected_bps_positive_days_pct,entry_to_next_close_excess_bps,entry_to_next_close_excess_bps_nw5_low,entry_to_next_close_excess_bps_nw5_high,entry_to_next_close_excess_bps_nw5_t,entry_to_next_close_excess_bps_positive_days_pct
universe,969,9690,0.19282801,-7.6247064575937396,8.010362357405564,0.04834552201689235,54.592363261093915,34.446087,25.282465024258652,43.6097027654818,7.36764867540151,60.577915376676984,34.253258,29.401638586559773,39.10487319773824,13.837938427515416,69.5562435500516,-7.518148141303188,-12.014983531416558,-3.021312751189817,-3.276875642224197,37.461300309597526,-63.823215672662755,-70.26060209475342,-57.38582925057209,-19.43234327042192,11.661506707946337,-56.30506753135957,-59.61880655433249,-52.99132850838665,-33.30314535827784,4.953560371517028,9.777078437211056,0.7742672782727134,18.7798895961494,2.128565555649562,56.14035087719298,35.27606040457308,24.595048466235536,45.95707234291062,6.47327039723586,60.681114551083596,25.498981967362024,20.829035644527817,30.16892829019623,10.702051201671573,62.02270381836945,2.0089676,-8.492816951606066,12.510751761257357,0.374943531481556,53.76676986584107,-29.748102,-43.2306897807337,-16.265513787225878,-4.324561390634966,44.06604747162023,-31.75707,-37.26850281206501,-26.245635802911053,-11.293587374498129,35.294117647058826,2.381962,-15.046485042616995,19.810409909377967,0.2678750574803308,52.52837977296182,4.9783483,-16.558251537507992,26.51494935949419,0.45306889956374613,51.289989680082556,2.5963871,-6.24536961516408,11.438143492469777,0.5755551364465842,48.60681114551084
pool_L,969,9690,1.0127287,-7.332143302648199,9.357600434640784,0.23786440590071745,54.79876160990712,19.079435,9.630783252750255,28.52808420239213,3.9577810826734208,57.172342621259034,18.066704,14.723539064975604,21.409871657349242,10.59197759569049,64.49948400412796,-0.33771869310735186,-4.741292696571856,4.065855310357152,-0.15031622903796743,47.987616099071204,-14.238371562917866,-19.485238157313432,-8.991504968522301,-5.318833204779415,34.57172342621259,-13.90065286981051,-15.561282579117696,-12.240023160503325,-16.406595324730954,22.910216718266255,10.465275638274651,0.9061671229838648,20.024384153565435,2.1458005438694765,56.449948400412794,24.023085178089598,13.10843985854345,34.93773049763575,4.3139511702441204,58.30753353973168,13.557809539814947,9.958488937072737,17.157130142557158,7.382867388304314,62.02270381836945,9.927822,-1.001743745674606,20.85738590213285,1.7803571895901935,55.31475748194015,9.207284,-3.5259049786444248,21.940474799451394,1.4172629625128594,54.69556243550051,-0.7205367,-4.628741822380777,3.1876683060527546,-0.36135566655187473,48.503611971104235,11.157963,-7.1827335283501945,29.49866108391372,1.1924088075506516,53.97316821465429,28.770416,7.678590721469014,49.862244845095965,2.6735483222943355,57.172342621259034,17.612455,11.390886948725939,23.834020934270082,5.548507275649416,59.54592363261094
